timestamp,days_from_20160101,stimchoice1,stimchoice2,stimchoice3,stimchoice4,stimchosen,correctidx,correct_stim,is_choice_color,chose_correct
1519403340000,784.6868055555556,8,11,5,2,2,2,11,1,0
1519403363000,784.6870717592593,7,5,4,12,7,4,12,1,0
1519403379000,784.6872569444445,11,6,5,12,6,1,11,0,0
1519403396000,784.6874537037037,14,12,2,9,2,4,9,1,0
1519403401000,784.687511574074,4,7,9,5,7,4,5,0,0
1519403433000,784.6878819444445,10,14,13,4,14,1,10,0,0
1519404466000,784.699837962963,4,9,12,11,9,4,11,1,0
1519404475000,784.6999421296297,12,2,7,4,4,4,4,0,1
1519404480000,784.7,2,5,3,8,3,2,5,0,0
1519404494000,784.700162037037,9,2,14,13,13,4,13,1,1
1519404554000,784.7008564814815,9,10,4,5,10,4,5,0,0
1519404581000,784.7011689814815,12,7,2,4,12,2,7,1,0
1519404601000,784.701400462963,8,5,4,11,11,4,11,1,1
1519404610000,784.7015046296297,2,4,13,7,7,1,2,0,0
1519404638000,784.7018287037037,3,9,6,13,9,4,13,0,0
1519404655000,784.702025462963,14,10,13,11,13,3,13,1,1
1519404685000,784.7023726851852,14,9,8,11,9,4,11,0,0
1519404702000,784.7025694444444,2,9,11,3,11,2,9,1,0
1519406068000,784.7183796296297,14,13,6,2,14,2,13,0,0
1519406094000,784.7186805555556,14,3,5,10,14,2,3,1,0
1519406098000,784.7187268518519,4,10,6,9,10,4,9,1,0
1519406198000,784.7198842592593,2,11,6,14,6,4,14,1,0
1519406203000,784.7199421296297,8,6,3,9,9,2,6,0,0
1519406244000,784.7204166666667,6,5,11,4,5,4,4,0,0
1519406251000,784.7204976851851,6,11,10,14,6,3,10,0,0
1519406255000,784.7205439814815,14,9,6,8,8,4,8,0,1
1519406259000,784.7205902777778,3,2,7,11,3,2,2,1,0
1519406266000,784.7206712962962,8,11,10,14,14,1,8,0,0
1519406287000,784.7209143518519,1,12,4,7,1,2,12,1,0
1519406305000,784.7211226851852,5,2,10,3,5,4,3,0,0
1519406312000,784.7212037037037,8,13,11,5,8,1,8,1,1
1519406346000,784.7215972222223,4,12,10,8,8,4,8,1,1
1519406397000,784.7221875,3,4,10,5,5,2,4,1,0
1519406406000,784.7222916666667,3,9,5,12,9,1,3,0,0
1519406443000,784.7227199074074,13,7,9,8,8,1,13,1,0
1519406447000,784.7227662037037,6,3,11,8,8,4,8,1,1
1519406522000,784.7236342592593,10,12,2,3,2,1,10,0,0
1519406529000,784.7237152777777,12,2,11,13,2,2,2,1,1
1519406551000,784.7239699074074,13,9,14,3,9,1,13,0,0
1519406572000,784.724212962963,2,9,7,5,2,3,7,0,0
1519408973000,784.7520023148148,8,3,4,13,4,4,13,1,0
1519408979000,784.7520717592593,13,11,5,3,5,1,13,1,0
1519408987000,784.7521643518519,12,10,11,14,10,1,12,0,0
1519408995000,784.7522569444444,14,7,4,2,7,4,2,0,0
1519409006000,784.7523842592593,10,3,12,9,9,4,9,1,1
1519409043000,784.7528125,4,5,8,7,7,4,7,1,1
1519409077000,784.7532060185185,2,7,11,5,2,4,5,1,0
1519409091000,784.7533680555556,3,10,14,7,10,1,3,1,0
1519409208000,784.7547222222222,1,12,8,10,1,1,1,0,1
1519409224000,784.7549074074074,9,12,7,4,7,3,7,1,1
1519409255000,784.7552662037037,4,5,2,1,1,4,1,0,1
1519409263000,784.7553587962963,2,9,8,5,8,2,9,1,0
1519409322000,784.7560416666666,2,9,5,3,2,4,3,1,0
1519409334000,784.7561805555556,14,7,11,5,14,1,14,0,1
1519409340000,784.75625,5,7,6,9,5,1,5,1,1
1519409347000,784.7563310185185,3,14,12,2,3,1,3,0,1
1519409375000,784.7566550925926,6,12,5,11,11,2,12,0,0
1519409379000,784.7567013888889,4,3,14,5,5,2,3,0,0
1519409399000,784.7569328703704,7,10,13,4,10,2,10,1,1
1519409445000,784.7574652777778,8,4,6,9,6,1,8,0,0
1519409511000,784.7582291666666,10,14,12,8,12,1,10,0,0
1519409521000,784.7583449074074,4,6,13,2,6,4,2,0,0
1519409549000,784.7586689814815,9,5,8,4,5,4,4,1,0
1519409552000,784.7587037037038,14,4,10,9,9,4,9,1,1
1519409621000,784.7595023148148,8,12,13,3,13,1,8,0,0
1519409627000,784.7595717592593,14,11,10,3,10,4,3,1,0
1519409636000,784.7596759259259,2,9,7,11,2,1,2,1,1
1519409697000,784.7603819444445,3,7,10,5,10,1,3,1,0
1519409704000,784.760462962963,6,14,8,4,4,1,6,1,0
1519409724000,784.7606944444444,8,12,2,11,11,4,11,1,1
1519816664000,789.4706481481481,9,10,8,3,10,3,8,0,0
1519816862000,789.4729398148148,14,11,13,9,14,1,14,0,1
1519816892000,789.473287037037,11,4,3,14,14,4,14,1,1
1519816895000,789.4733217592593,12,13,5,9,13,1,12,1,0
1519816901000,789.4733912037037,12,2,4,14,14,4,14,1,1
1519816908000,789.4734722222222,2,1,4,13,1,2,1,0,1
1519816951000,789.4739699074074,8,11,3,10,3,2,11,0,0
1519816976000,789.4742592592593,9,7,2,8,7,2,7,0,1
1519816996000,789.4744907407407,6,5,9,13,9,1,6,1,0
1519817000000,789.4745370370371,10,5,8,14,8,4,14,0,0
1519817026000,789.474837962963,7,2,8,10,7,2,2,0,0
1519817053000,789.4751504629629,9,5,10,13,5,4,13,1,0
1519817122000,789.475949074074,6,9,10,7,7,3,10,0,0
1519817135000,789.476099537037,3,7,9,6,6,4,6,1,1
1519817152000,789.4762962962963,11,9,5,10,5,2,9,1,0
1519817253000,789.4774652777778,13,12,9,5,5,4,5,0,1
1519817319000,789.4782291666667,12,9,6,5,6,1,12,0,0
1519817323000,789.478275462963,2,6,4,13,13,4,13,1,1
1519817401000,789.4791782407408,12,10,2,7,10,4,7,0,0
1519818240000,789.4888888888889,14,2,5,7,14,1,14,0,1
1519818245000,789.4889467592593,5,9,13,3,9,1,5,1,0
1519826186000,789.5808564814815,4,8,2,13,2,4,13,1,0
1519826241000,789.5814930555556,3,14,2,12,12,4,12,1,1
1519826259000,789.5817013888889,10,4,6,13,4,2,4,0,1
1519827029000,789.5906134259259,10,5,12,2,2,2,5,0,0
1519828909000,789.6123726851852,8,3,5,10,8,1,8,0,1
1519829093000,789.6145023148148,4,14,8,7,8,2,14,1,0
1519830181000,789.6270949074074,12,7,6,2,12,4,2,1,0
1519830202000,789.627337962963,6,11,2,10,11,4,10,0,0
1519830210000,789.6274305555555,7,9,4,3,3,4,3,0,1
1519830457000,789.6302893518518,3,1,2,4,1,2,1,1,1
1519832477000,789.6536689814815,12,6,14,10,10,1,12,0,0
1519832512000,789.6540740740741,4,10,14,1,1,3,14,1,0
1519832547000,789.6544791666666,2,8,10,3,2,3,10,0,0
1519832554000,789.6545601851852,5,9,12,14,14,2,9,0,0
1519832581000,789.6548726851852,13,4,6,9,9,1,13,1,0
1519832598000,789.6550694444444,3,12,7,10,10,4,10,0,1
1519832617000,789.6552893518518,11,7,10,9,11,2,7,1,0
1519832829000,789.6577430555556,1,12,14,4,1,4,4,0,0
1519832855000,789.6580439814815,3,8,12,5,8,3,12,0,0
1519833196000,789.6619907407407,3,8,6,10,3,4,10,0,0
1519833786000,789.6688194444445,6,2,14,5,2,2,2,1,1
1519834129000,789.6727893518519,6,2,12,8,6,3,12,1,0
1519834222000,789.6738657407408,11,2,10,7,10,4,7,0,0
1519834229000,789.6739467592593,8,13,6,3,13,4,3,0,0
1519834266000,789.674375,13,4,12,7,12,1,13,0,0
1519835872000,789.692962962963,9,4,7,14,14,4,14,1,1
1519836292000,789.6978240740741,6,11,4,12,4,3,4,1,1
1519836454000,789.699699074074,3,2,4,14,3,2,2,1,0
1519836465000,789.6998263888889,3,8,1,7,1,3,1,1,1
1519836809000,789.7038078703704,10,5,3,6,6,3,3,0,0
1519836987000,789.7058680555556,14,10,9,3,3,4,3,0,1
1519837367000,789.7102662037037,13,6,9,3,9,4,3,1,0
1519837372000,789.710324074074,6,7,14,3,14,3,14,0,1
1519837603000,789.7129976851852,14,12,8,2,14,2,12,1,0
1519837675000,789.7138310185185,12,6,11,14,11,3,11,0,1
1519837715000,789.7142939814814,9,10,6,13,13,4,13,0,1
1519837719000,789.7143402777778,12,3,2,7,3,4,7,0,0
1519837869000,789.7160763888888,2,4,14,13,2,4,13,0,0
1519838359000,789.7217476851852,1,13,4,3,1,4,3,1,0
1519838996000,789.7291203703704,5,10,7,12,5,3,7,0,0
1519838998000,789.7291435185185,5,9,3,13,3,4,13,1,0
1519839035000,789.7295717592592,12,6,8,5,12,3,8,0,0
1519839063000,789.7298958333333,6,4,10,3,6,4,3,1,0
1519839072000,789.73,14,8,6,10,6,3,6,1,1
1519839090000,789.7302083333333,10,11,12,4,10,4,4,0,0
1519839226000,789.7317824074074,13,11,9,7,11,3,9,0,0
1519839254000,789.7321064814815,6,9,13,2,6,4,2,1,0
1519839290000,789.7325231481482,8,6,10,4,4,1,8,1,0
1519839324000,789.7329166666667,10,13,14,4,10,4,4,1,0
1519839409000,789.733900462963,11,4,12,5,12,2,4,1,0
1519839416000,789.7339814814815,2,8,13,5,2,2,8,0,0
1519839581000,789.7358912037037,14,6,5,13,5,3,5,1,1
1519839632000,789.7364814814815,1,4,13,7,1,1,1,0,1
1519839805000,789.7384837962964,3,8,6,4,3,2,8,0,0
1519839815000,789.7385995370371,3,10,13,2,13,4,2,0,0
1519839863000,789.7391550925926,2,7,14,6,14,1,2,0,0
1519839912000,789.7397222222222,11,5,3,12,3,2,5,0,0
1519840179000,789.7428125,4,9,10,3,3,4,3,1,1
1519840307000,789.7442939814815,2,4,12,5,12,3,12,1,1
1519842163000,789.765775462963,7,11,14,3,11,4,3,1,0
1519842257000,789.766863425926,3,8,11,13,13,2,8,0,0
1519994094000,791.5242361111111,12,13,7,10,7,2,13,0,0
1519994226000,791.5257638888888,2,6,3,11,6,2,6,1,1
1519994229000,791.5257986111111,8,4,14,12,4,3,14,1,0
1519994236000,791.5258796296297,8,3,11,13,8,4,13,0,0
1519994252000,791.5260648148148,10,14,3,13,10,4,13,1,0
1519994264000,791.5262037037037,4,3,10,5,5,2,3,0,0
1519994361000,791.5273263888889,12,3,6,4,12,1,12,0,1
1519994426000,791.5280787037037,9,12,10,2,12,2,12,0,1
1519994432000,791.5281481481481,9,3,8,12,3,1,9,1,0
1519994453000,791.5283912037037,3,14,7,8,3,2,14,1,0
1519994467000,791.5285532407407,11,14,13,6,14,2,14,1,1
1519994523000,791.5292013888889,10,14,13,11,14,1,10,1,0
1519994558000,791.5296064814814,10,2,11,9,2,4,9,1,0
1519994583000,791.5298958333333,13,4,9,6,9,1,13,1,0
1519994611000,791.5302199074074,9,13,7,10,10,4,10,0,1
1519994629000,791.5304282407408,11,8,5,6,5,4,6,1,0
1519994642000,791.5305787037037,9,10,12,4,4,2,10,1,0
1519994645000,791.5306134259259,11,4,7,5,5,4,5,1,1
1519994648000,791.5306481481482,8,12,13,9,12,2,12,0,1
1519994656000,791.5307407407407,4,10,3,2,4,2,10,1,0
1519994688000,791.5311111111112,9,12,5,7,7,1,9,1,0
1519994710000,791.5313657407407,2,11,7,13,11,2,11,0,1
1519994779000,791.5321643518519,10,6,5,14,6,2,6,1,1
1519994785000,791.5322337962963,5,13,14,4,14,3,14,0,1
1519994798000,791.5323842592593,9,3,11,13,9,4,13,0,0
1519994816000,791.5325925925926,8,7,9,3,3,1,8,0,0
1519994823000,791.5326736111111,9,7,3,13,7,3,3,0,0
1519994875000,791.5332754629629,5,1,7,13,1,2,1,0,1
1519994889000,791.5334375,8,7,9,4,9,2,7,1,0
1519994894000,791.5334953703704,7,2,12,14,14,4,14,1,1
1519994910000,791.5336805555555,1,8,4,5,1,1,1,0,1
1519994945000,791.5340856481481,11,5,6,14,5,2,5,0,1
1519995123000,791.5361458333333,13,12,10,4,4,2,12,0,0
1519995132000,791.53625,5,9,11,3,9,1,5,0,0
1519995158000,791.5365509259259,2,7,14,8,14,3,14,1,1
1519995169000,791.5366782407407,1,9,2,3,1,2,9,1,0
1519995176000,791.5367592592593,6,5,10,14,6,1,6,0,1
1519995255000,791.5376736111111,10,3,5,12,3,2,3,1,1
1519995269000,791.5378356481482,5,13,9,11,5,2,13,1,0
1519995275000,791.5379050925926,3,7,13,14,7,4,14,0,0
1519996693000,791.5543171296297,6,5,7,11,11,2,5,0,0
1519996697000,791.5543634259259,11,10,3,4,3,2,10,1,0
1519996719000,791.5546180555556,6,9,7,10,10,4,10,1,1
1519996733000,791.5547800925926,4,2,10,11,11,4,11,0,1
1519996736000,791.5548148148148,9,5,12,4,4,4,4,0,1
1519996740000,791.5548611111111,12,13,4,14,12,1,12,0,1
1519996767000,791.5551736111111,13,7,2,4,13,1,13,0,1
1519996777000,791.5552893518518,13,6,7,5,5,1,13,1,0
1519996821000,791.5557986111111,3,14,4,13,14,2,14,1,1
1519996836000,791.5559722222222,14,11,5,12,12,4,12,0,1
1519996852000,791.5561574074075,11,6,2,4,2,1,11,0,0
1519996883000,791.5565162037037,10,3,12,2,12,1,10,1,0
1519996887000,791.5565625,13,11,4,9,13,1,13,0,1
1519996900000,791.5567129629629,13,12,14,3,14,1,13,1,0
1519996936000,791.5571296296297,10,14,8,13,8,4,13,0,0
1519996954000,791.557337962963,6,2,4,13,2,4,13,1,0
1519998364000,791.5736574074074,7,2,12,4,7,2,2,1,0
1519998398000,791.5740509259259,6,7,2,8,8,4,8,1,1
1519998443000,791.5745717592592,9,13,5,6,13,2,13,0,1
1519998490000,791.5751157407408,5,13,2,8,5,2,13,1,0
1519998511000,791.5753587962963,12,6,13,3,13,1,12,1,0
1519998553000,791.5758449074074,10,6,14,11,14,3,14,1,1
1519998559000,791.5759143518519,9,6,7,10,9,4,10,1,0
1519998580000,791.5761574074074,13,2,8,14,14,2,2,0,0
1519998591000,791.5762847222222,11,8,3,4,3,2,8,1,0
1519998607000,791.5764699074074,14,11,3,4,4,4,4,0,1
1519998617000,791.5765856481481,11,6,3,14,3,4,14,0,0
1519999094000,791.5821064814814,3,12,10,11,3,2,12,1,0
1519999099000,791.5821643518518,3,13,2,6,3,4,6,1,0
1519999123000,791.5824421296296,11,3,7,4,3,4,4,0,0
1519999129000,791.582511574074,14,6,2,9,9,4,9,1,1
1519999157000,791.5828356481481,12,5,11,9,12,1,12,0,1
1519999183000,791.583136574074,8,14,6,11,8,1,8,1,1
1519999211000,791.5834606481482,8,4,3,12,3,4,12,0,0
1519999219000,791.5835532407407,5,4,14,8,4,2,4,1,1
1519999244000,791.5838425925926,12,13,14,6,12,4,6,1,0
1519999247000,791.5838773148148,5,14,3,4,14,4,4,0,0
1519999292000,791.5843981481481,8,13,11,4,13,2,13,1,1
1519999295000,791.5844328703704,11,5,14,2,5,1,11,0,0
1519999314000,791.5846527777778,13,6,9,11,13,1,13,1,1
1519999331000,791.584849537037,1,13,14,10,1,1,1,1,1
1519999348000,791.5850462962962,10,9,5,4,9,2,9,1,1
1519999376000,791.5853703703704,13,10,8,12,12,3,8,0,0
1519999382000,791.5854398148148,9,8,10,7,7,2,8,0,0
1519999400000,791.5856481481482,13,4,14,3,14,3,14,1,1
1519999410000,791.5857638888889,2,9,11,14,2,4,14,1,0
1519999462000,791.5863657407407,7,9,6,11,7,2,9,1,0
1519999467000,791.5864236111111,11,3,4,5,11,1,11,0,1
1519999470000,791.5864583333333,7,6,14,4,7,1,7,1,1
1520002373000,791.6200578703704,2,6,11,7,7,1,2,0,0
1520002379000,791.6201273148148,2,5,12,6,6,4,6,1,1
1520002401000,791.6203819444445,2,5,11,8,11,4,8,0,0
1520002495000,791.6214699074075,6,10,11,2,10,2,10,0,1
1520002525000,791.6218171296297,13,2,5,12,13,1,13,1,1
1520002528000,791.6218518518518,9,2,4,13,9,3,4,0,0
1520002534000,791.6219212962963,12,9,3,10,12,1,12,0,1
1520002543000,791.6220254629629,3,10,14,8,3,2,10,1,0
1520002601000,791.6226967592593,2,7,13,6,7,3,13,0,0
1520002618000,791.6228935185185,5,9,2,3,9,2,9,1,1
1520002642000,791.6231712962963,13,12,6,3,13,4,3,1,0
1520002670000,791.6234953703704,10,2,7,13,2,2,2,1,1
1520002691000,791.6237384259259,4,1,2,3,1,2,1,0,1
1520002713000,791.6239930555555,1,13,10,6,1,1,1,0,1
1520002740000,791.6243055555556,12,14,10,8,14,2,14,1,1
1520002744000,791.6243518518519,11,13,7,12,7,1,11,1,0
1520002761000,791.6245486111111,4,12,2,8,4,2,12,0,0
1520002777000,791.6247337962963,5,9,12,13,5,3,12,0,0
1520002805000,791.6250578703704,4,3,14,1,1,4,1,0,1
1520002817000,791.6251967592592,7,6,10,5,6,1,7,1,0
1520002842000,791.6254861111111,10,6,4,7,6,3,4,1,0
1520002863000,791.6257291666667,3,8,5,4,8,4,4,0,0
1520003416000,791.6321296296296,12,8,7,3,3,3,7,1,0
1520003479000,791.6328587962963,7,2,3,11,11,4,11,0,1
1520003482000,791.6328935185185,13,10,9,8,10,4,8,1,0
1520003619000,791.6344791666667,9,14,6,3,9,4,3,1,0
1520003623000,791.634525462963,11,6,14,8,14,3,14,1,1
1520003627000,791.6345717592593,7,6,12,9,6,4,9,0,0
1520003637000,791.6346875,11,12,10,2,12,4,2,1,0
1520003645000,791.6347800925926,2,8,13,12,12,4,12,0,1
1520003670000,791.6350694444444,8,12,4,5,4,3,4,1,1
1520003682000,791.6352083333334,12,3,6,10,6,1,12,0,0
1520003688000,791.6352777777778,2,7,9,8,9,3,9,0,1
1520003846000,791.6371064814815,8,11,6,13,11,4,13,0,0
1520003883000,791.6375347222222,6,7,4,11,11,3,4,1,0
1520003919000,791.6379513888888,10,8,5,2,8,1,10,0,0
1520003944000,791.6382407407407,10,9,6,2,9,2,9,1,1
1520006327000,791.6658217592593,5,4,14,12,5,2,4,1,0
1520006346000,791.6660416666666,4,6,8,9,8,3,8,1,1
1520006361000,791.6662152777777,3,4,14,10,3,3,14,0,0
1520006380000,791.6664351851852,4,12,8,9,12,3,8,0,0
1520006420000,791.6668981481481,11,7,1,5,1,3,1,1,1
1520006435000,791.6670717592592,8,2,3,5,3,1,8,0,0
1520006444000,791.6671759259259,5,8,10,9,10,4,9,0,0
1520006456000,791.6673148148149,12,9,2,14,12,1,12,1,1
1520006474000,791.6675231481481,5,10,13,6,13,3,13,1,1
1520006526000,791.668125,7,8,13,10,13,2,8,1,0
1520006646000,791.6695138888889,14,5,12,9,12,4,9,0,0
1520006682000,791.6699305555555,6,12,14,8,14,3,14,1,1
1520006763000,791.6708680555555,8,7,3,4,4,1,8,0,0
1520006786000,791.6711342592592,11,12,2,14,12,4,14,0,0
1520006819000,791.6715162037037,11,9,10,2,2,4,2,0,1
1520006843000,791.6717939814815,6,9,12,5,5,4,5,0,1
1520006864000,791.6720370370371,14,11,12,3,14,1,14,1,1
1520006888000,791.6723148148149,13,8,10,7,13,2,8,1,0
1520006893000,791.6723726851852,7,4,2,5,5,4,5,0,1
1520006938000,791.6728935185185,5,6,7,11,5,1,5,0,1
1520006941000,791.6729282407407,12,14,7,13,14,2,14,1,1
1520007033000,791.6739930555556,2,8,12,1,1,4,1,0,1
1520007036000,791.6740277777777,14,13,2,8,14,1,14,0,1
1520007043000,791.6741087962963,13,3,2,4,2,2,3,1,0
1520007055000,791.6742476851852,3,4,1,14,1,3,1,1,1
1520007078000,791.6745138888889,3,5,9,1,1,4,1,0,1
1520007090000,791.6746527777777,11,4,9,14,9,1,11,1,0
1520007107000,791.6748495370371,10,7,3,2,7,4,2,0,0
1520007163000,791.6754976851852,2,13,14,8,14,1,2,0,0
1520007189000,791.6757986111111,5,12,4,6,5,4,6,0,0
1520007201000,791.6759375,2,12,10,1,1,4,1,1,1
1520007209000,791.6760300925926,10,2,7,3,2,2,2,1,1
1520007230000,791.6762731481482,10,8,12,11,10,4,11,1,0
1520008645000,791.692650462963,3,5,6,10,3,3,6,1,0
1520008655000,791.6927662037037,2,8,9,14,9,4,14,0,0
