timestamp,days_from_20160101,stimchoice1,stimchoice2,stimchosen,correctidx,correct_stim,is_choice_color,chose_correct
1455034224851,39.673898738425926,8,11,11,2,11,0,1
1455034239498,39.67406826388889,7,1,1,1,7,1,0
1455034294627,39.67470633101852,13,14,13,1,13,1,1
1455034303759,39.67481202546296,2,8,8,1,2,1,0
1455034343705,39.67527436342593,9,10,9,1,9,0,1
1455034354915,39.67540410879629,12,2,12,1,12,0,1
1455034370283,39.675581979166665,10,4,4,2,4,1,1
1455034380611,39.6757015162037,4,10,4,1,4,1,1
1455034461979,39.67664327546296,11,5,5,1,11,1,0
1455036044974,39.69496497685185,1,10,1,1,1,0,1
1455036096581,39.69556228009259,14,13,13,1,14,1,0
1455036188487,39.69662600694445,4,10,4,1,4,1,1
1455036304124,39.697964398148144,2,12,12,1,2,0,0
1457516723420,68.40652106481481,4,10,4,1,4,1,1
1457516725777,68.4065483449074,6,12,6,2,12,1,0
1457516728662,68.40658173611111,5,11,11,2,11,1,1
1457516841904,68.4078924074074,14,13,13,1,14,1,0
1457519649735,68.4403904513889,1,7,1,1,1,1,1
1457519652010,68.44041678240741,9,3,3,1,9,1,0
1457519791394,68.44203002314815,9,3,9,1,9,1,1
1457519876034,68.44300965277777,13,1,13,2,1,0,0
1457519893540,68.44321226851852,11,9,11,2,9,0,0
1457520601093,68.45140153935185,13,14,14,1,13,1,0
1457522247756,68.4704601388889,1,5,5,1,1,0,0
1457522337025,68.47149334490742,7,1,1,1,7,1,0
1457522339872,68.4715262962963,14,13,13,1,14,1,0
1457522510199,68.4734976736111,10,4,4,1,10,1,0
1457522595010,68.4744792824074,3,9,9,2,9,1,1
1457522616646,68.47472969907408,4,10,4,1,4,1,1
1457522628007,68.47486119212964,14,6,6,1,14,0,0
1457523196702,68.48144331018518,3,9,3,2,9,1,0
1457524458056,68.49604231481482,4,10,4,1,4,1,1
1457524464246,68.49611395833334,3,1,1,1,3,0,0
1457524594351,68.49761980324074,11,5,5,2,5,1,1
1457525569543,68.50890674768517,14,13,14,1,14,1,1
1457525572121,68.50893658564816,10,1,10,1,10,0,1
1457525578837,68.50901431712963,9,3,9,1,9,1,1
1457525647933,68.50981403935185,8,1,8,1,8,0,1
1457525713058,68.51056780092593,8,4,4,2,4,0,1
1457527504208,68.5312987037037,6,12,12,2,12,1,1
1457528260485,68.54005190972222,11,5,11,1,11,1,1
1457529937892,68.55946634259259,10,12,10,1,10,0,1
1457530348966,68.56422414351852,13,14,14,1,13,1,0
1457530436467,68.56523688657407,4,10,4,1,4,1,1
1457530502276,68.5659985648148,4,10,10,2,10,1,1
1457530507235,68.56605596064816,5,11,5,2,11,1,0
1457531109227,68.57302346064814,14,13,14,1,14,1,1
1457531115941,68.57310116898148,2,7,2,1,2,0,1
1457531120819,68.57315762731481,12,6,12,1,12,1,1
1457532509406,68.58922923611112,4,10,4,1,4,1,1
1457532621892,68.59053115740741,13,7,13,1,13,0,1
1457532628698,68.59060993055556,1,7,7,2,7,1,1
1457533438410,68.59998159722223,14,3,14,1,14,0,1
1457533460237,68.60023422453703,7,1,7,1,7,1,1
1457533462976,68.60026592592592,13,14,13,1,13,1,1
1457533549658,68.60126918981481,3,9,9,2,9,1,1
1457533582881,68.60165371527778,1,7,1,1,1,1,1
1457599829911,69.36840174768518,5,11,11,2,11,1,1
1457599947218,69.3697594675926,10,4,10,1,10,1,1
1457600078602,69.37128011574075,1,7,1,1,1,1,1
1457600081446,69.37131303240741,13,14,13,1,13,1,1
1457600176467,69.3724128125,1,12,12,1,1,0,0
1457600179249,69.37244501157407,7,1,1,2,1,1,1
1457600288459,69.3737090162037,3,9,3,1,3,1,1
1457600766614,69.37924321759259,8,2,2,2,2,1,1
1457601063738,69.38268215277778,6,13,13,1,6,0,0
1457601066492,69.38271402777778,5,11,11,2,11,1,1
1457606279004,69.44304402777777,13,9,9,1,13,0,0
1457606357444,69.44395189814814,9,3,3,1,9,1,0
1457606436081,69.44486204861111,2,8,8,2,8,1,1
1457607075695,69.45226498842592,11,2,11,2,2,0,0
1457607082977,69.45234927083334,14,13,13,2,13,1,1
1457607102866,69.4525794675926,11,5,11,1,11,1,1
1457607786015,69.46048628472222,5,11,11,2,11,1,1
1457611881555,69.50788836805555,8,2,2,2,2,1,1
1457611884046,69.50791719907407,12,4,4,1,12,0,0
1457611916552,69.50829342592593,9,3,9,2,3,1,0
1457612287502,69.5125868287037,12,6,6,1,12,1,0
1457612333427,69.51311836805556,6,12,12,1,6,1,0
1457612344880,69.51325092592593,12,6,12,2,6,1,0
1457612433564,69.51427736111111,11,2,2,1,11,0,0
1457612438344,69.51433268518518,1,9,9,1,1,0,0
1457612682473,69.51715825231481,2,8,8,1,2,1,0
1457614662291,69.5400728125,12,6,6,2,6,1,1
1457614682724,69.54030930555557,11,3,11,1,11,0,1
1457614786245,69.54150746527777,12,4,12,1,12,0,1
1457614789649,69.54154686342592,14,13,14,1,14,1,1
1457620193126,69.60408710648149,12,1,1,2,1,0,1
1457620360145,69.60602019675926,8,2,2,2,2,1,1
1457620365753,69.60608510416667,2,10,2,1,2,0,1
1457620403608,69.60652324074074,3,9,3,1,3,1,1
1457620415516,69.60666106481482,5,7,5,1,5,0,1
1457620455333,69.60712190972222,14,13,14,1,14,1,1
1457620459047,69.60716489583334,5,11,11,2,11,1,1
1457620585595,69.60862957175925,9,3,3,1,9,1,0
1457620717013,69.61015061342593,10,4,10,2,4,1,0
1457620724394,69.61023604166667,7,1,7,1,7,1,1
1457620924867,69.61255633101851,5,11,5,1,5,1,1
1457623572690,69.64320243055556,9,5,9,1,9,0,1
1457623701917,69.64469811342593,4,10,10,1,4,1,0
1457623708735,69.64477702546297,4,11,4,1,4,0,1
1457624749689,69.65682510416667,1,7,1,2,7,1,0
1457625195630,69.66198645833333,12,2,2,1,12,0,0
1457625546348,69.66604569444445,9,12,9,1,9,0,1
1458909459873,84.5261559375,1,7,1,1,1,1,1
1458910082951,84.53336748842592,2,8,2,2,8,1,0
1458911341742,84.5479368287037,6,12,6,1,6,1,1
1458911346846,84.54799590277777,10,9,9,2,9,0,1
1458913436241,84.57217871527779,14,13,13,1,14,1,0
1458913546648,84.57345657407407,14,13,14,1,14,1,1
1458919687248,84.64452833333333,1,7,1,2,7,1,0
1458919689750,84.64455729166667,5,11,11,2,11,1,1
1459503844093,91.40560292824074,14,13,13,1,14,1,0
1459503927287,91.40656582175926,11,2,2,1,11,0,0
1459503994430,91.40734293981481,14,13,13,1,14,1,0
1459504030744,91.40776324074074,9,5,9,1,9,0,1
1459504068845,91.40820422453703,9,3,3,2,3,1,1
1459504121207,91.4088102662037,14,13,14,1,14,1,1
1459504205189,91.4097822800926,10,4,10,2,4,1,0
1459504367137,91.41165667824075,12,6,6,2,6,1,1
1459504380467,91.41181096064815,13,11,11,1,13,0,0
1459504427552,91.41235592592592,2,8,2,1,2,1,1
1459504722219,91.4157664236111,6,12,6,1,6,1,1
1459505725432,91.42737768518519,10,4,10,1,10,1,1
1459507089988,91.4431711574074,12,6,6,2,6,1,1
1459507348495,91.44616313657407,9,3,3,2,3,1,1
1459507918928,91.45276537037037,12,6,12,1,12,1,1
1459507954341,91.45317524305555,9,3,3,1,9,1,0
1459508052105,91.45430677083334,14,13,14,1,14,1,1
1459508174640,91.455725,5,2,5,1,5,0,1
1459508424845,91.4586208912037,3,9,9,1,3,1,0
1459510464630,91.48222951388888,4,10,4,1,4,1,1
1459512251964,91.50291625,11,5,5,2,5,1,1
1459512465657,91.5053895486111,4,11,11,1,4,0,0
1459512531110,91.50614710648149,11,5,11,1,11,1,1
1459512989653,91.51145431712963,1,7,7,2,7,1,1
1459514357880,91.52729027777778,12,6,6,2,6,1,1
1459515478635,91.54026197916666,8,2,8,2,2,1,0
1459515512198,91.54065043981481,12,8,8,1,12,0,0
1459515549180,91.54107847222222,1,10,1,2,10,0,0
1459516045617,91.54682427083333,5,11,11,2,11,1,1
1459516907974,91.55680525462964,2,8,2,1,2,1,1
1459516910163,91.55683059027777,3,9,9,1,3,1,0
1459517042673,91.55836427083334,10,4,10,2,4,1,0
1459517123341,91.55929792824074,7,4,4,2,4,0,1
1459519698566,91.58910377314814,13,14,14,2,14,1,1
1459519718920,91.58933935185185,8,2,2,1,8,1,0
1459519737491,91.5895542939815,10,4,10,2,4,1,0
1459519774468,91.58998226851853,13,12,12,1,13,0,0
1459519782001,91.59006945601853,4,10,4,1,4,1,1
1459520103785,91.59379380787037,3,13,3,1,3,0,1
1459520109206,91.59385655092593,1,7,1,2,7,1,0
1459520523135,91.59864739583332,8,2,2,2,2,1,1
1459520534535,91.59877934027777,2,8,2,1,2,1,1
1459520546239,91.59891480324075,6,12,6,1,6,1,1
1459520561998,91.59909719907407,12,6,12,2,6,1,0
1459520650149,91.60011746527778,8,2,8,1,8,1,1
1459520765882,91.6014569675926,13,14,14,1,13,1,0
1459521080495,91.60509832175926,3,9,3,1,3,1,1
1459521086473,91.60516751157408,1,3,3,1,1,0,0
1459521689740,91.61214976851852,6,7,7,2,7,0,1
1460108062460,98.39887106481483,7,1,1,2,1,1,1
1460108116737,98.39949927083333,14,5,5,1,14,0,0
1460108124118,98.39958469907408,9,1,1,1,9,0,0
1460108339297,98.40207519675926,7,1,7,2,1,1,0
1462354139000,124.39512731481481,5,11,5,2,11,1,0
1462354161000,124.39538194444444,10,4,10,1,10,1,1
1462354356000,124.39763888888889,4,5,5,1,4,0,0
1462354413000,124.39829861111112,6,12,6,1,6,1,1
1462357561000,124.4347337962963,11,5,11,2,5,1,0
1462358494000,124.44553240740741,11,6,6,1,11,0,0
1462358555000,124.44623842592593,10,4,10,1,10,1,1
1462358643000,124.44725694444445,10,2,10,1,10,0,1
1462358690000,124.44780092592593,8,9,9,2,9,0,1
1462358701000,124.44792824074074,9,11,9,1,9,0,1
1462359417000,124.45621527777777,7,6,6,1,7,0,0
1462365338000,124.52474537037037,5,11,11,2,11,1,1
1462366033000,124.53278935185185,7,1,1,2,1,1,1
1462368104000,124.55675925925927,6,14,14,2,14,0,1
1462368960000,124.56666666666666,11,5,11,1,11,1,1
1462370441000,124.58380787037036,3,9,3,1,3,1,1
1462370832000,124.58833333333334,10,4,4,2,4,1,1
1462370885000,124.58894675925926,9,14,9,1,9,0,1
1462372624000,124.60907407407407,2,10,2,2,10,0,0
1462372942000,124.61275462962963,10,12,10,2,12,0,0
1462373092000,124.61449074074073,14,13,14,2,13,1,0
1462374376000,124.62935185185185,12,6,12,1,12,1,1
1462377566000,124.66627314814815,8,2,8,1,8,1,1
1462443118000,125.42497685185185,8,2,8,1,8,1,1
1462443163000,125.42549768518519,2,10,2,2,10,0,0
1462443165000,125.42552083333334,6,7,7,1,6,0,0
1462443228000,125.42625,7,1,1,2,1,1,1
1462443340000,125.4275462962963,13,14,13,1,13,1,1
1462443342000,125.42756944444444,4,10,4,2,10,1,0
1462443372000,125.42791666666666,6,12,6,2,12,1,0
1462443639000,125.43100694444445,10,4,10,1,10,1,1
1462443669000,125.43135416666667,5,8,8,1,5,0,0
1462443701000,125.43172453703704,12,6,12,2,6,1,0
1462443705000,125.43177083333333,5,11,5,1,5,1,1
1462444422000,125.44006944444445,11,5,11,1,11,1,1
1462444662000,125.44284722222223,7,11,7,1,7,0,1
1462445158000,125.44858796296296,7,2,7,1,7,0,1
1462446987000,125.46975694444444,12,6,6,2,6,1,1
1462447015000,125.47008101851851,14,12,12,2,12,0,1
