timestamp,days_from_20160101,stimchoice1,stimchoice2,stimchoice3,stimchoice4,stimchosen,correctidx,correct_stim,is_choice_color,chose_correct
1507738124000,649.6727314814815,4,3,13,9,9,4,9,0,1
1507739139000,649.6844791666666,7,3,2,13,7,4,13,0,0
1507739304000,649.6863888888889,7,4,13,5,4,4,5,1,0
1507739332000,649.6867129629629,6,13,14,9,13,4,9,1,0
1507739391000,649.6873958333333,2,6,3,14,6,4,14,1,0
1507739613000,649.6899652777778,4,12,13,14,12,4,14,1,0
1507743018000,649.729375,9,3,10,6,9,4,6,1,0
1507743021000,649.7294097222223,7,8,2,5,8,4,5,0,0
1507743173000,649.7311689814815,14,2,12,9,2,4,9,1,0
1507743179000,649.7312384259259,10,2,7,13,2,4,13,1,0
1507743437000,649.734224537037,10,11,2,13,13,4,13,1,1
1507743583000,649.7359143518519,2,14,13,4,13,4,4,0,0
1507745382000,649.7567361111111,8,3,13,12,8,4,12,1,0
1507745643000,649.7597569444445,7,13,2,11,7,4,11,1,0
1507745797000,649.7615393518519,1,3,4,2,1,4,2,0,0
1507745818000,649.7617824074074,8,10,12,14,14,4,14,1,1
1507746009000,649.7639930555556,10,8,14,11,11,4,11,0,1
1507749484000,649.804212962963,8,13,7,10,13,4,10,1,0
1507809906000,650.5035416666667,9,8,3,4,3,4,4,0,0
1507809984000,650.5044444444444,8,5,13,11,13,2,5,1,0
1507810063000,650.5053587962963,7,4,9,11,7,4,11,0,0
1507810185000,650.5067708333333,2,9,14,3,2,4,3,1,0
1507810197000,650.5069097222222,7,4,8,13,4,4,13,0,0
1507810529000,650.5107523148148,5,2,10,7,10,4,7,0,0
1507810654000,650.512199074074,11,5,7,13,13,4,13,1,1
1507810772000,650.5135648148148,2,14,9,12,9,4,12,0,0
1507810859000,650.5145717592593,9,2,6,3,9,4,3,1,0
1507810949000,650.515613425926,10,4,2,8,8,4,8,1,1
1507810954000,650.5156712962963,14,11,2,6,6,2,11,1,0
1507811017000,650.5164004629629,8,10,7,13,13,4,13,1,1
1507811020000,650.5164351851852,8,9,11,6,8,4,6,1,0
1507811036000,650.5166203703703,14,6,7,9,14,2,6,1,0
1507811067000,650.5169791666667,8,4,14,2,14,4,2,1,0
1507811158000,650.5180324074074,4,7,14,13,4,4,13,1,0
1507811561000,650.5226967592592,12,9,10,7,10,4,7,0,0
1507811861000,650.5261689814815,13,7,4,3,4,4,3,0,0
1507811864000,650.5262037037037,9,12,6,13,6,4,13,0,0
1507814070000,650.5517361111112,3,11,4,14,4,4,14,1,0
1507815718000,650.5708101851852,4,13,11,8,13,4,8,0,0
1507815722000,650.5708564814814,3,12,4,2,12,4,2,0,0
1507816184000,650.5762037037038,11,3,13,4,3,4,4,1,0
1507816375000,650.5784143518518,10,2,7,12,12,4,12,1,1
1507816378000,650.5784490740741,12,7,3,8,3,4,8,0,0
1507816385000,650.5785300925926,2,8,6,14,14,4,14,1,1
1507816390000,650.578587962963,3,14,9,2,2,4,2,0,1
1507816484000,650.5796759259259,6,13,14,5,6,4,5,0,0
1507816879000,650.5842476851852,12,10,4,11,10,4,11,0,0
1507816907000,650.5845717592592,12,2,9,5,2,4,5,1,0
1507817384000,650.5900925925926,4,1,3,11,1,4,11,1,0
1507818551000,650.603599537037,12,4,9,6,4,4,6,1,0
1507818596000,650.6041203703704,3,4,6,2,3,4,2,1,0
1507818684000,650.6051388888889,8,2,6,10,8,4,10,1,0
1507818920000,650.6078703703704,6,2,11,7,7,4,7,1,1
1507818943000,650.608136574074,10,5,3,4,3,4,4,1,0
1507821761000,650.6407523148148,6,4,10,13,10,4,13,0,0
1507821840000,650.6416666666667,7,13,14,2,7,4,2,0,0
1507821972000,650.6431944444445,2,10,13,8,10,4,8,0,0
1507822276000,650.646712962963,3,9,11,5,5,4,5,0,1
1507822652000,650.6510648148148,14,12,11,2,11,4,2,0,0
1507822658000,650.6511342592593,13,5,11,2,2,4,2,1,1
1507822663000,650.6511921296296,12,3,14,10,3,2,3,1,1
1507822666000,650.6512268518519,7,9,4,11,7,4,11,0,0
1507823242000,650.6578935185186,14,10,13,8,14,4,8,0,0
1507823249000,650.657974537037,14,4,6,13,6,4,13,0,0
1507823811000,650.6644791666666,3,9,4,6,6,4,6,0,1
1507825919000,650.6888773148148,12,9,4,5,5,4,5,1,1
1507825921000,650.6889004629629,7,6,2,1,1,4,1,0,1
1507825938000,650.6890972222222,11,1,10,12,1,4,12,1,0
1507825949000,650.689224537037,3,11,6,9,9,4,9,0,1
1507825951000,650.6892476851851,13,7,3,14,3,4,14,0,0
1507826143000,650.6914699074074,2,9,13,12,9,4,12,0,0
1507826216000,650.6923148148148,10,7,2,5,10,4,5,0,0
1507826220000,650.6923611111112,3,6,11,8,3,4,8,1,0
1507826307000,650.6933680555555,14,9,4,10,10,4,10,0,1
1507826315000,650.6934606481482,12,5,13,8,12,4,8,1,0
1507826322000,650.6935416666666,14,10,6,12,14,4,12,1,0
1507826441000,650.6949189814815,5,7,3,8,8,4,8,1,1
1507826953000,650.7008449074074,5,14,4,10,5,4,10,1,0
1507827141000,650.7030208333333,9,10,14,4,9,4,4,0,0
1507902176000,651.5714814814814,7,6,11,2,7,1,7,1,1
1507902569000,651.5760300925926,10,11,9,13,13,2,11,1,0
1507902888000,651.5797222222222,5,7,3,2,7,4,2,1,0
1507902966000,651.580625,14,4,2,6,4,4,6,0,0
1507903167000,651.5829513888889,4,9,14,3,4,4,3,0,0
1507903175000,651.5830439814815,13,6,8,7,13,4,7,0,0
1507903318000,651.584699074074,9,8,2,11,9,4,11,0,0
1507903328000,651.5848148148148,8,2,7,12,8,4,12,0,0
1507903403000,651.5856828703704,9,7,5,6,7,4,6,0,0
1507903409000,651.5857523148148,5,2,1,10,1,4,10,1,0
1507903455000,651.5862847222222,2,13,7,12,13,4,12,1,0
1507904407000,651.5973032407408,8,2,14,3,14,4,3,1,0
1507905227000,651.6067939814815,11,12,10,4,12,4,4,1,0
1507905277000,651.6073726851852,14,12,7,11,7,4,11,1,0
1507905500000,651.6099537037037,14,5,11,13,5,4,13,0,0
1507907226000,651.6299305555556,13,11,8,9,13,4,9,0,0
1507908469000,651.6443171296296,12,5,10,3,3,4,3,0,1
1507908471000,651.6443402777778,12,10,7,11,7,4,11,0,0
1507908481000,651.6444560185186,9,11,5,6,5,4,6,0,0
1507908484000,651.6444907407407,9,3,2,7,2,4,7,0,0
1507908920000,651.649537037037,7,11,5,14,5,4,14,0,0
1507908925000,651.6495949074074,2,8,13,12,13,4,12,1,0
1507909911000,651.6610069444445,5,3,12,13,5,4,13,0,0
1507911006000,651.6736805555555,5,3,4,8,5,4,8,1,0
1507911010000,651.6737268518518,12,4,3,6,3,4,6,1,0
1507911019000,651.6738310185185,2,14,6,7,14,4,7,1,0
1507911590000,651.6804398148148,7,10,12,6,12,4,6,0,0
1508157377000,654.5251967592593,4,8,1,10,1,3,1,0,1
1508157682000,654.5287268518518,12,6,4,11,11,4,11,0,1
1508157684000,654.52875,2,6,13,7,2,4,7,1,0
1508157690000,654.5288194444445,7,13,6,2,7,4,2,0,0
1508157763000,654.5296643518518,14,9,2,10,2,4,10,0,0
1508157832000,654.5304629629629,6,13,10,9,13,4,9,0,0
1508157835000,654.5304976851852,6,3,7,8,7,4,8,1,0
1508157839000,654.5305439814815,14,11,2,4,11,4,4,0,0
1508157868000,654.5308796296297,7,14,8,10,14,4,10,1,0
1508158124000,654.5338425925926,7,8,11,5,7,4,5,0,0
1508158205000,654.5347800925925,9,13,6,10,9,4,10,0,0
1508158360000,654.5365740740741,14,12,7,8,12,4,8,0,0
1508158413000,654.5371875,2,11,13,8,2,4,8,0,0
1508158475000,654.5379050925926,2,9,13,14,14,4,14,1,1
1508158650000,654.5399305555555,5,14,12,10,12,4,10,1,0
1508158761000,654.5412152777777,3,10,12,7,10,4,7,0,0
1508158808000,654.5417592592593,9,13,4,11,11,4,11,0,1
1508158812000,654.5418055555556,4,10,8,7,4,4,7,1,0
1508158960000,654.5435185185186,6,14,12,8,14,4,8,1,0
1508159005000,654.5440393518519,2,5,3,13,2,4,13,0,0
1508159099000,654.5451273148149,6,5,2,7,6,4,7,1,0
1508159107000,654.5452199074074,9,6,13,11,6,4,11,0,0
1508159110000,654.5452546296297,6,7,14,3,3,4,3,1,1
1508159301000,654.5474652777777,12,3,10,8,10,4,8,0,0
1508159456000,654.5492592592593,4,11,5,7,5,4,7,0,0
1508159468000,654.5493981481482,9,14,2,8,8,4,8,0,1
1508159470000,654.5494212962963,3,4,13,5,13,4,5,1,0
1508159481000,654.5495486111112,6,14,8,3,3,4,3,1,1
1508159535000,654.5501736111111,9,5,14,10,10,4,10,1,1
1508159570000,654.5505787037036,12,7,6,8,6,4,8,0,0
1508159629000,654.551261574074,7,12,8,9,12,4,9,1,0
1508159634000,654.5513194444444,12,9,13,8,8,4,8,1,1
1508159695000,654.552025462963,8,7,4,11,7,2,7,1,1
1508159702000,654.5521064814815,14,13,9,3,9,4,3,0,0
1508159744000,654.5525925925926,2,13,4,14,13,4,14,0,0
1508159747000,654.5526273148148,5,8,3,13,13,2,8,1,0
1508159752000,654.5526851851852,2,4,1,9,1,3,1,1,1
1508159971000,654.5552199074074,12,13,11,9,9,4,9,0,1
1508159983000,654.5553587962963,4,13,2,5,13,4,5,0,0
1508160059000,654.5562384259259,6,2,10,8,2,4,8,1,0
1508160128000,654.557037037037,7,8,11,9,7,4,9,0,0
1508160131000,654.5570717592593,7,8,12,13,12,4,13,0,0
1508160189000,654.5577430555555,13,12,9,5,5,4,5,0,1
1508160197000,654.5578356481482,4,11,5,14,14,4,14,0,1
1508160199000,654.5578587962963,1,14,10,3,1,4,3,1,0
1508160288000,654.5588888888889,6,2,12,7,12,4,7,1,0
1508160351000,654.5596180555556,6,13,8,7,8,4,7,0,0
1508160361000,654.5597337962963,13,10,3,2,13,4,2,1,0
1508160368000,654.5598148148148,1,3,14,6,1,4,6,0,0
1508160374000,654.5598842592592,4,1,3,11,1,4,11,1,0
1508160480000,654.5611111111111,3,11,8,4,4,4,4,1,1
1508160488000,654.5612037037037,5,3,10,8,5,4,8,0,0
1508160493000,654.561261574074,12,3,14,1,1,4,1,0,1
1508160496000,654.5612962962963,8,4,14,9,9,4,9,0,1
1508160552000,654.5619444444444,11,10,13,14,13,4,14,0,0
1508160555000,654.5619791666667,5,8,13,14,5,4,14,1,0
1508160593000,654.5624189814815,9,2,13,4,2,4,4,0,0
1508160602000,654.5625231481481,10,3,2,8,3,4,8,0,0
1508160627000,654.5628125,11,9,10,14,14,4,14,1,1
1508160971000,654.5667939814815,2,6,5,4,2,4,4,1,0
1508161027000,654.5674421296296,8,5,6,2,8,4,2,0,0
1508161030000,654.5674768518519,4,12,13,14,14,4,14,0,1
1508161033000,654.567511574074,10,3,9,12,12,4,12,0,1
1508161096000,654.5682407407407,11,12,8,6,12,4,6,1,0
1508161099000,654.568275462963,8,4,12,10,10,4,10,0,1
1508161101000,654.5682986111111,13,7,8,5,5,4,5,0,1
1508161104000,654.5683333333334,12,8,11,6,11,4,6,0,0
1508161107000,654.5683680555555,12,7,2,14,2,4,14,1,0
1508161112000,654.5684259259259,10,3,2,5,5,4,5,1,1
1508161229000,654.5697800925926,12,14,6,10,10,4,10,1,1
1508162016000,654.5788888888889,4,8,2,11,2,4,11,0,0
1508162109000,654.5799652777778,3,11,8,14,14,4,14,1,1
1508162121000,654.5801041666666,7,1,14,12,1,4,12,1,0
1508162267000,654.5817939814815,5,1,14,11,1,4,11,0,0
1508162348000,654.5827314814815,4,2,8,13,2,4,13,0,0
1508162364000,654.5829166666666,10,13,14,5,5,4,5,0,1
1508162539000,654.5849421296297,8,5,13,7,8,4,7,1,0
1508162586000,654.5854861111111,3,8,10,9,8,4,9,0,0
1508162882000,654.5889120370371,14,11,8,13,14,4,13,1,0
1508163060000,654.5909722222223,10,11,14,2,2,4,2,0,1
1508163173000,654.5922800925925,11,13,14,1,1,4,1,1,1
1508163187000,654.5924421296296,8,4,2,13,4,4,13,1,0
1508163256000,654.5932407407407,14,10,5,8,14,4,8,0,0
1508163331000,654.5941087962963,4,7,10,5,7,4,5,1,0
1508163545000,654.5965856481481,8,7,9,4,7,4,4,1,0
1508163631000,654.5975810185186,6,13,7,3,6,4,3,0,0
1508163634000,654.5976157407407,4,10,7,8,8,4,8,0,1
1508163643000,654.5977199074074,14,4,2,3,2,4,3,0,0
1508163646000,654.5977546296297,7,11,3,9,3,4,9,1,0
1508163788000,654.5993981481481,7,12,13,4,13,4,4,1,0
1508163794000,654.5994675925926,2,5,3,6,3,4,6,0,0
1508163803000,654.5995717592592,9,5,3,6,9,4,6,1,0
1508164190000,654.6040509259259,14,2,7,9,7,4,9,1,0
1508164281000,654.6051041666667,4,2,13,9,4,4,9,1,0
1508164285000,654.6051504629629,7,3,11,4,7,4,4,1,0
1508164387000,654.6063310185185,7,12,2,14,14,4,14,0,1
1508164390000,654.6063657407408,9,1,13,10,1,4,10,0,0
1508164393000,654.6064004629629,14,2,4,9,9,4,9,1,1
1508165227000,654.6160532407407,14,8,4,9,4,4,9,1,0
1508165797000,654.622650462963,11,13,3,5,5,4,5,0,1
1508165800000,654.6226851851852,6,3,11,2,2,4,2,1,1
1508165810000,654.622800925926,7,14,11,9,14,4,9,0,0
1508165951000,654.6244328703704,9,3,6,10,3,4,10,1,0
1508165956000,654.6244907407407,3,13,4,2,13,4,2,1,0
1508165989000,654.6248726851852,7,8,5,6,8,4,6,1,0
1508166472000,654.630462962963,11,3,6,5,6,4,5,0,0
1508166476000,654.6305092592593,3,6,4,10,6,4,10,1,0
1508167043000,654.6370717592592,12,14,3,6,6,4,6,0,1
1508167046000,654.6371064814815,5,6,9,2,2,4,2,1,1
1508167049000,654.6371412037037,9,11,12,3,11,4,3,0,0
1508167254000,654.6395138888889,7,13,14,2,14,4,2,0,0
1508167286000,654.6398842592592,9,14,2,4,9,4,4,1,0
1508167289000,654.6399189814815,4,7,5,11,5,4,11,1,0
1508167619000,654.6437384259259,12,9,11,2,9,4,2,1,0
1508167634000,654.643912037037,11,14,9,5,5,4,5,0,1
1508167637000,654.6439467592593,7,14,3,9,9,4,9,1,1
1508167662000,654.6442361111111,13,4,3,14,3,4,14,1,0
1508167725000,654.6449652777778,11,14,12,10,12,4,10,0,0
1508169942000,654.670625,13,6,10,5,6,4,5,0,0
1508169964000,654.6708796296297,7,6,13,11,7,4,11,1,0
1508169972000,654.6709722222222,14,7,3,9,14,4,9,1,0
1508171894000,654.6932175925926,6,9,5,11,6,4,11,0,0
1508176751000,654.7494328703704,14,12,11,9,14,4,9,1,0
1508237655000,655.4543402777778,9,14,5,13,13,4,13,1,1
1508237680000,655.4546296296296,8,4,7,14,8,1,8,1,1
1508237712000,655.455,11,14,8,12,8,3,8,0,1
1508237995000,655.458275462963,7,9,3,2,7,4,2,0,0
1508238035000,655.458738425926,10,7,5,14,5,4,14,1,0
1508238039000,655.4587847222223,8,9,14,1,1,4,1,1,1
1508238048000,655.4588888888889,7,11,6,8,11,4,8,1,0
1508238098000,655.4594675925925,2,7,4,11,4,4,11,0,0
1508238245000,655.4611689814815,12,14,8,5,5,4,5,0,1
1508238250000,655.4612268518518,12,3,14,13,3,4,13,0,0
1508238344000,655.4623148148148,4,2,5,3,2,4,3,0,0
1508238347000,655.4623495370371,5,9,14,7,7,4,7,0,1
1508238463000,655.4636921296296,11,14,3,6,14,4,6,1,0
1508238552000,655.4647222222222,10,4,3,2,4,4,2,1,0
1508238651000,655.4658680555556,7,2,8,14,14,4,14,0,1
1508238660000,655.4659722222223,13,2,14,9,13,4,9,1,0
1508238914000,655.4689120370371,2,14,4,8,14,4,8,1,0
1508238921000,655.4689930555555,11,6,2,7,7,4,7,1,1
1508238926000,655.4690509259259,9,14,12,13,14,4,13,0,0
1508238934000,655.4691435185185,4,2,13,6,2,4,6,0,0
1508238942000,655.4692361111111,9,8,14,6,8,4,6,1,0
1508239101000,655.4710763888888,14,6,3,5,3,4,5,1,0
1508239168000,655.4718518518519,14,2,3,11,2,4,11,0,0
1508239189000,655.4720949074074,3,5,8,7,3,4,7,1,0
1508239198000,655.4721990740741,8,6,13,7,8,4,7,1,0
1508239664000,655.4775925925926,11,3,10,9,11,4,9,0,0
1508239670000,655.477662037037,13,4,8,5,4,4,5,1,0
1508239674000,655.4777083333333,11,7,2,4,7,4,4,0,0
1508239681000,655.4777893518518,8,11,7,2,2,4,2,0,1
1508239779000,655.4789236111111,10,3,6,9,3,4,9,0,0
1508239786000,655.4790046296297,12,14,10,6,14,4,6,0,0
1508241797000,655.5022800925926,11,4,3,5,4,4,5,1,0
1508241922000,655.5037268518519,5,4,2,11,4,3,2,0,0
1508242769000,655.5135300925926,10,12,6,8,12,4,8,1,0
1508243332000,655.5200462962963,13,3,14,8,14,4,8,1,0
1508243334000,655.5200694444444,5,8,4,12,4,4,12,0,0
1508243370000,655.5204861111112,4,2,12,5,4,4,5,1,0
1508246771000,655.559849537037,10,11,9,7,11,4,7,0,0
1508246777000,655.5599189814815,11,2,14,7,7,4,7,1,1
1508246784000,655.56,1,12,2,9,1,4,9,1,0
1508246872000,655.5610185185185,1,11,3,8,1,4,8,1,0
1508247211000,655.5649421296297,13,7,11,14,11,4,14,1,0
1508247217000,655.5650115740741,11,8,10,2,2,4,2,1,1
1508247313000,655.5661226851852,11,6,8,10,10,4,10,0,1
1508247505000,655.5683449074074,3,6,13,7,13,4,7,1,0
1508247508000,655.5683796296296,4,8,3,9,9,4,9,0,1
1508247515000,655.5684606481482,10,8,6,5,5,4,5,0,1
1508247577000,655.5691782407407,2,9,4,11,9,4,11,1,0
1508247583000,655.5692476851851,12,11,6,8,8,4,8,0,1
1508247870000,655.5725694444444,5,7,10,14,14,4,14,0,1
1508247873000,655.5726041666667,6,3,7,4,4,4,4,1,1
1508247879000,655.5726736111111,8,5,1,2,1,4,2,1,0
1508248317000,655.5777430555555,12,8,11,14,14,4,14,1,1
1508248863000,655.5840625,11,4,2,8,11,4,8,1,0
1508248869000,655.5841319444445,4,6,9,13,6,4,13,0,0
1508248875000,655.5842013888889,4,11,5,8,11,4,8,1,0
1508249535000,655.5918402777778,3,12,5,6,6,4,6,0,1
1508249539000,655.5918865740741,11,3,10,12,10,4,12,1,0
1508249575000,655.5923032407408,4,11,2,3,3,4,3,1,1
1508250146000,655.598912037037,14,6,10,7,10,4,7,1,0
1508250209000,655.5996412037038,13,3,6,7,7,4,7,0,1
1508250217000,655.5997337962963,12,8,10,4,4,4,4,1,1
1508250257000,655.6001967592592,13,5,12,6,13,4,6,0,0
1508250674000,655.6050231481481,7,5,2,10,10,4,10,0,1
1508250701000,655.6053356481482,2,7,6,11,6,4,11,1,0
1508250728000,655.6056481481481,13,5,14,6,6,4,6,0,1
1508250758000,655.6059953703704,6,4,5,11,6,4,11,1,0
1508250863000,655.6072106481481,11,12,9,14,14,4,14,1,1
1508250865000,655.6072337962963,2,6,11,3,2,4,3,1,0
1508250877000,655.6073726851852,4,2,9,8,9,4,8,1,0
1508251189000,655.6109837962963,9,2,10,4,9,4,4,1,0
1508251215000,655.6112847222222,13,7,11,8,13,4,8,0,0
1508251282000,655.6120601851852,3,1,10,14,1,4,14,1,0
1508251425000,655.6137152777778,2,5,9,13,2,4,13,0,0
1508251442000,655.613912037037,9,10,3,4,4,4,4,0,1
1508251467000,655.6142013888889,1,10,4,3,1,4,3,1,0
1508252995000,655.6318865740741,11,14,10,6,11,4,6,0,0
1508253045000,655.6324652777778,7,13,3,8,3,4,8,0,0
1508253051000,655.6325347222222,4,2,8,6,2,4,6,0,0
1508253226000,655.6345601851851,3,14,13,6,13,4,6,0,0
1508253230000,655.6346064814815,3,4,2,8,4,4,8,0,0
1508253233000,655.6346412037037,3,4,13,9,13,4,9,0,0
1508253854000,655.6418287037037,10,8,9,7,9,4,7,1,0
1508255484000,655.6606944444444,14,11,7,8,8,4,8,1,1
1508255495000,655.6608217592593,6,10,5,11,5,4,11,0,0
1508255498000,655.6608564814815,5,10,3,6,5,4,6,0,0
1508255502000,655.6609027777778,11,14,8,10,14,4,10,0,0
1508255604000,655.6620833333334,11,14,10,2,10,4,2,0,0
1508255733000,655.6635763888889,12,14,7,5,7,4,5,1,0
1508255736000,655.6636111111111,4,11,2,5,5,4,5,0,1
1508255739000,655.6636458333334,11,9,4,12,9,4,12,0,0
1508255747000,655.6637384259259,2,4,5,8,5,4,8,1,0
1508255859000,655.6650347222222,8,13,6,3,13,4,3,0,0
1508255919000,655.6657291666667,3,7,6,11,6,4,11,1,0
1508255923000,655.665775462963,5,2,10,8,10,4,8,1,0
1508255928000,655.6658333333334,7,10,3,11,3,4,11,0,0
1508255936000,655.6659259259259,12,2,11,4,2,4,4,1,0
1508261269000,655.727650462963,3,9,4,14,14,4,14,1,1
1508261274000,655.7277083333333,6,14,8,13,8,4,13,0,0
1508261356000,655.7286574074074,14,12,3,5,3,4,5,0,0
1508261369000,655.7288078703704,6,10,2,13,2,4,13,1,0
1508261452000,655.7297685185185,13,5,4,14,5,4,14,1,0
1508261457000,655.7298263888889,3,6,5,13,13,4,13,0,1
1508261463000,655.7298958333333,3,6,8,2,8,4,2,0,0
1508261619000,655.7317013888888,11,3,8,6,6,4,6,0,1
1508261629000,655.7318171296296,7,14,9,1,1,4,1,0,1
1508328898000,656.5103935185185,10,3,9,13,9,3,9,1,1
1508328908000,656.5105092592593,4,7,2,10,10,4,10,0,1
1508329503000,656.5173958333334,7,12,2,13,2,4,13,0,0
1508329570000,656.5181712962963,7,10,12,5,7,4,5,0,0
1508329631000,656.5188773148149,9,7,13,11,9,4,11,0,0
1508329635000,656.5189236111111,2,11,9,8,2,4,8,1,0
1508329712000,656.5198148148148,7,3,8,2,7,4,2,1,0
1508329715000,656.5198495370371,12,5,6,14,12,4,14,1,0
1508329802000,656.5208564814815,14,9,5,13,5,4,13,1,0
1508329929000,656.5223263888889,14,4,10,13,10,4,13,1,0
1508329934000,656.5223842592593,7,3,9,4,3,4,4,1,0
1508329946000,656.5225231481481,10,6,11,3,6,4,3,1,0
1508330133000,656.5246875,9,2,3,6,3,4,6,1,0
1508330325000,656.5269097222222,3,7,14,2,7,4,2,0,0
1508330328000,656.5269444444444,2,8,1,3,1,4,3,0,0
1508330332000,656.5269907407408,2,3,14,11,2,4,11,1,0
1508330461000,656.5284837962963,4,10,13,11,4,4,11,1,0
1508330514000,656.5290972222223,9,13,4,6,6,4,6,0,1
1508330671000,656.5309143518518,12,4,8,9,4,4,9,1,0
1508330697000,656.5312152777777,13,1,8,14,1,4,14,0,0
1508334199000,656.5717476851852,1,4,10,13,1,4,13,1,0
1508334318000,656.573125,14,6,5,13,14,4,13,0,0
1508334551000,656.5758217592593,14,13,4,5,14,4,5,0,0
1508334665000,656.5771412037037,14,5,7,13,5,4,13,0,0
1508335239000,656.5837847222223,5,8,6,4,4,4,4,0,1
1508335269000,656.5841319444445,5,3,7,6,6,4,6,0,1
1508335409000,656.5857523148148,8,9,5,3,8,4,3,0,0
1508335502000,656.5868287037038,13,7,8,4,8,4,4,1,0
1508335531000,656.5871643518518,10,11,7,8,10,4,8,0,0
1508336709000,656.6007986111111,12,14,11,13,12,4,13,0,0
1508336799000,656.6018402777778,12,13,5,7,7,4,7,0,1
1508336801000,656.6018634259259,13,11,12,6,12,4,6,1,0
1508337046000,656.6046990740741,6,1,12,4,1,4,4,1,0
1508337240000,656.6069444444445,11,2,8,12,11,4,12,0,0
1508337280000,656.6074074074074,7,3,12,13,3,4,13,0,0
1508337476000,656.6096759259259,14,10,9,7,14,4,7,0,0
1508337564000,656.6106944444444,10,8,12,13,10,4,13,1,0
1508337693000,656.6121875,5,2,10,14,10,4,14,1,0
1508338106000,656.6169675925926,9,8,4,11,11,4,11,1,1
1508338109000,656.6170023148148,14,13,3,2,2,4,2,1,1
1508338111000,656.6170254629629,4,7,13,3,3,4,3,0,1
1508338176000,656.6177777777777,10,7,6,11,7,4,11,0,0
1508338289000,656.6190856481481,12,13,4,6,13,4,6,0,0
1508338931000,656.6265162037037,3,11,12,10,3,4,10,1,0
1508338935000,656.6265625,2,6,12,11,2,4,11,1,0
1508338987000,656.6271643518519,13,9,3,7,13,4,7,0,0
1508338992000,656.6272222222223,9,8,2,14,14,4,14,1,1
1508338995000,656.6272569444444,9,1,3,13,1,4,13,0,0
1508341428000,656.6554166666666,8,14,5,4,14,4,4,0,0
1508341495000,656.6561921296296,14,10,8,2,14,4,2,1,0
1508341595000,656.657349537037,11,12,5,9,11,4,9,1,0
1508341606000,656.6574768518518,2,6,3,4,3,4,4,0,0
1508341700000,656.6585648148148,14,12,9,5,14,4,5,0,0
1508341707000,656.6586458333334,6,5,2,4,5,4,4,0,0
1508341984000,656.6618518518519,5,1,14,8,1,4,8,1,0
1508341987000,656.6618865740741,7,12,2,11,7,4,11,0,0
1508341990000,656.6619212962963,8,9,7,14,7,4,14,1,0
1508342067000,656.6628125,7,2,9,8,2,4,8,1,0
1508342070000,656.6628472222222,6,4,5,7,5,4,7,1,0
1508342074000,656.6628935185186,13,10,11,2,10,4,2,1,0
