timestamp,days_from_20160101,stimchoice1,stimchoice2,stimchoice3,stimchoice4,stimchosen,correctidx,correct_stim,is_choice_color,chose_correct
1478613835000,312.58605324074074,5,8,1,4,1,3,1,0,1
1478613973000,312.587650462963,13,12,3,4,3,4,4,0,0
1478618897000,312.6446412037037,12,9,2,3,9,2,9,0,1
1478619072000,312.64666666666665,12,8,11,3,3,4,3,0,1
1478621663000,312.67665509259257,8,4,7,2,2,2,4,1,0
1478623269000,312.6952430555556,13,14,4,2,14,2,14,1,1
1478623305000,312.6956597222222,10,5,4,1,1,4,1,0,1
1478624851000,312.71355324074074,10,6,13,14,6,2,6,1,1
1478624863000,312.71369212962964,10,1,14,3,1,2,1,1,1
1478625022000,312.7155324074074,14,13,5,12,5,4,12,1,0
1478625085000,312.71626157407405,8,11,7,9,7,2,11,1,0
1478625091000,312.71633101851853,4,13,12,7,7,4,7,1,1
1478625141000,312.7169097222222,9,14,11,4,4,4,4,1,1
1478625152000,312.717037037037,7,4,13,11,7,1,7,0,1
1478625192000,312.7175,7,4,3,5,5,3,3,1,0
1478625277000,312.7184837962963,9,10,12,3,9,4,3,0,0
1478625287000,312.71859953703705,3,4,10,6,4,2,4,0,1
1478625330000,312.7190972222222,11,3,13,2,3,2,3,1,1
1478625336000,312.7191666666667,5,7,4,8,7,2,7,0,1
1478625342000,312.7192361111111,9,3,10,12,9,4,12,0,0
1478625430000,312.7202546296296,2,9,4,11,11,4,11,1,1
1478625437000,312.72033564814814,7,14,13,6,6,4,6,0,1
1478625459000,312.7205902777778,4,12,9,13,13,4,13,0,1
1478625499000,312.72105324074073,4,12,10,6,4,2,12,0,0
1478626113000,312.72815972222224,12,9,14,10,12,2,9,0,0
1478626120000,312.7282407407407,14,6,12,4,4,4,4,0,1
1478626181000,312.72894675925926,6,12,14,4,6,1,6,0,1
1478626187000,312.7290162037037,4,8,9,2,4,1,4,1,1
1478626203000,312.7292013888889,7,9,4,6,9,4,6,1,0
1478626212000,312.7293055555556,3,7,9,13,9,4,13,0,0
1478626235000,312.7295717592593,10,13,4,9,13,2,13,1,1
1478626247000,312.72971064814817,8,14,2,12,2,3,2,0,1
1478626261000,312.72987268518517,13,10,2,3,3,4,3,1,1
1478626285000,312.73015046296297,12,5,10,14,14,4,14,1,1
1478626451000,312.73207175925927,7,12,1,2,1,4,2,0,0
1478626473000,312.7323263888889,2,8,12,10,10,4,10,0,1
1478626543000,312.7331365740741,14,2,3,8,2,2,2,0,1
1478626555000,312.733275462963,3,14,6,11,6,3,6,0,1
1478626577000,312.7335300925926,4,9,14,6,9,2,9,1,1
1478629474000,312.7670601851852,5,3,9,6,3,4,6,0,0
1478629541000,312.76783564814815,7,11,6,13,13,4,13,0,1
1478629558000,312.7680324074074,12,8,3,2,12,1,12,1,1
1478629603000,312.76855324074074,10,14,11,2,14,4,2,1,0
1478629625000,312.7688078703704,8,13,11,6,11,2,13,1,0
1478629632000,312.7688888888889,14,13,11,5,5,4,5,0,1
1478629648000,312.76907407407407,8,7,10,11,8,4,11,1,0
1478629750000,312.7702546296296,6,10,13,9,13,4,9,0,0
1478629775000,312.77054398148147,1,9,10,8,1,1,1,0,1
1478629782000,312.770625,10,5,8,9,9,2,5,0,0
1478629817000,312.7710300925926,9,2,5,13,9,1,9,0,1
1478629823000,312.77109953703706,8,4,13,5,8,1,8,0,1
1478629829000,312.7711689814815,2,12,6,13,13,3,6,1,0
1478631149000,312.78644675925926,4,12,13,6,6,4,6,1,1
1478631156000,312.7865277777778,13,6,11,14,13,3,11,0,0
1478631169000,312.78667824074074,11,7,2,10,10,4,10,1,1
1478631174000,312.7867361111111,5,2,3,9,3,3,3,1,1
1478631201000,312.7870486111111,6,4,9,8,8,2,4,0,0
1478631225000,312.7873263888889,12,4,6,8,12,1,12,1,1
1478631303000,312.78822916666667,9,11,12,2,9,4,2,1,0
1478631349000,312.7887615740741,8,13,10,2,10,4,2,1,0
1478692845000,313.5005208333333,8,6,12,13,8,1,8,0,1
1478692875000,313.50086805555554,5,12,7,6,6,4,6,1,1
1478693024000,313.5025925925926,9,4,7,11,7,4,11,1,0
1478693027000,313.5026273148148,7,2,5,3,2,2,2,1,1
1478693126000,313.5037731481481,14,2,9,4,9,3,9,1,1
1478693209000,313.5047337962963,1,11,12,8,1,1,1,0,1
1478693212000,313.5047685185185,4,10,7,13,4,4,13,1,0
1478693624000,313.50953703703703,5,3,14,13,5,3,14,0,0
1478693650000,313.509837962963,11,13,4,8,11,2,13,1,0
1478693696000,313.51037037037037,10,2,9,14,2,2,2,0,1
1478693698000,313.5103935185185,3,10,11,8,10,2,10,0,1
1478693700000,313.5104166666667,6,8,5,10,8,2,8,0,1
1478694063000,313.51461805555556,11,10,7,14,10,2,10,0,1
