timestamp,days_from_20160101,stimchoice1,stimchoice2,stimchoice3,stimchoice4,stimchosen,correctidx,correct_stim,is_choice_color,chose_correct
1481904095000,350.6677662037037,2,14,13,6,14,3,13,0,0
1481904118000,350.6680324074074,13,7,12,8,7,4,8,1,0
1481904131000,350.66818287037034,14,12,4,2,12,2,12,1,1
1481904761000,350.675474537037,7,2,5,12,7,1,7,1,1
1481904771000,350.67559027777776,13,11,14,12,13,1,13,0,1
1481907143000,350.70304398148147,5,3,7,2,7,1,5,0,0
1481907149000,350.70311342592595,14,7,9,13,14,1,14,1,1
1481907154000,350.7031712962963,13,8,10,4,4,2,8,1,0
1481907160000,350.70324074074074,7,5,13,8,13,4,8,0,0
1481907193000,350.70362268518517,3,7,4,8,8,4,8,0,1
1481907223000,350.7039699074074,12,9,13,14,14,3,13,0,0
1481907255000,350.70434027777776,6,7,11,8,8,2,7,0,0
1481907350000,350.70543981481484,3,9,14,5,5,3,14,0,0
1481907366000,350.705625,2,5,4,11,11,4,11,0,1
1481907505000,350.7072337962963,8,6,2,10,6,2,6,1,1
1481907614000,350.7084953703704,4,10,11,3,10,2,10,1,1
1481907621000,350.7085763888889,12,14,11,5,12,2,14,1,0
1482313859000,355.4104050925926,13,10,2,12,13,1,13,1,1
1482317286000,355.45006944444447,5,3,1,12,1,3,1,1,1
1482317337000,355.4506597222222,14,8,13,10,8,2,8,1,1
1482317353000,355.45084490740743,2,13,9,10,9,2,13,0,0
1482317361000,355.4509375,10,7,4,2,10,2,7,1,0
1482317375000,355.451099537037,10,6,9,12,9,3,9,1,1
1482317417000,355.4515856481481,13,3,5,7,5,1,13,0,0
1482317500000,355.4525462962963,14,4,8,9,14,3,8,1,0
1482317608000,355.4537962962963,8,13,3,7,8,2,13,0,0
1482317632000,355.4540740740741,6,10,7,5,7,2,10,1,0
1482317635000,355.4541087962963,14,3,8,7,8,1,14,0,0
1482317643000,355.45420138888886,13,2,5,4,13,1,13,0,1
1482317652000,355.45430555555555,3,2,9,10,10,4,10,1,1
1482317753000,355.45547453703705,12,4,10,14,4,3,10,0,0
1482317783000,355.45582175925927,6,12,7,8,6,4,8,1,0
1482318101000,355.4595023148148,2,14,9,3,9,3,9,0,1
1482318125000,355.4597800925926,7,14,9,13,7,4,13,1,0
1482318684000,355.46625,13,10,6,4,13,2,10,0,0
1482318689000,355.4663078703704,10,4,12,3,4,2,4,0,1
1482318707000,355.4665162037037,9,3,4,1,1,4,1,1,1
1482318712000,355.46657407407406,2,7,4,10,2,2,7,0,0
1482318744000,355.46694444444444,9,4,14,7,4,4,7,1,0
1482318809000,355.46769675925924,5,4,6,7,7,4,7,1,1
1482319134000,355.4714583333333,6,12,10,7,12,2,12,1,1
1482319136000,355.4714814814815,11,3,4,12,11,4,12,0,0
1482319237000,355.472650462963,3,7,14,10,10,4,10,1,1
1482319268000,355.47300925925924,13,10,3,14,13,2,10,0,0
1482319371000,355.4742013888889,14,1,8,5,1,2,1,1,1
1482319454000,355.475162037037,6,10,7,12,12,2,10,0,0
1482319470000,355.47534722222224,12,13,8,10,13,4,10,1,0
1482320004000,355.4815277777778,2,5,8,4,5,2,5,0,1
1482320061000,355.4821875,8,9,14,7,9,4,7,1,0
1482320077000,355.48237268518517,12,14,9,5,14,2,14,1,1
1482320285000,355.4847800925926,10,11,9,14,9,2,11,0,0
1482320289000,355.4848263888889,9,6,12,13,13,4,13,0,1
1482320291000,355.48484953703706,11,1,14,8,1,2,1,1,1
1482322177000,355.50667824074077,6,2,5,11,11,1,6,1,0
1482322193000,355.5068634259259,9,6,5,10,10,1,9,0,0
1482322262000,355.50766203703705,2,12,10,5,12,2,12,0,1
1482322275000,355.5078125,7,5,8,11,7,2,5,1,0
1482322325000,355.5083912037037,14,2,9,7,7,4,7,1,1
1482322337000,355.5085300925926,8,14,4,12,12,2,14,0,0
1482322356000,355.50875,8,13,11,6,8,1,8,1,1
1482322363000,355.5088310185185,13,2,9,7,9,4,7,1,0
1482322400000,355.50925925925924,12,14,7,6,14,2,14,1,1
1482322406000,355.5093287037037,14,3,9,5,14,3,9,1,0
1482322454000,355.50988425925925,9,5,2,6,6,2,5,0,0
1482322503000,355.5104513888889,4,7,10,13,10,1,4,0,0
1482322551000,355.51100694444443,2,6,10,12,10,4,12,1,0
1482322565000,355.5111689814815,9,2,14,7,9,2,2,0,0
1482322688000,355.51259259259257,3,11,2,6,2,2,11,0,0
1482322691000,355.51262731481484,13,6,12,5,13,2,6,1,0
1482322700000,355.51273148148147,8,12,7,9,8,4,9,1,0
1482322758000,355.5134027777778,13,3,14,10,3,4,10,1,0
