timestamp,days_from_20160101,stimchoice1,stimchoice2,stimchosen,correctidx,correct_stim,is_choice_color,chose_correct
1453980170360,27.47419398148148,6,1,6,2,1,0,0
1453980180031,27.474305914351852,4,1,1,1,4,0,0
1453980243135,27.47503628472222,13,2,13,1,13,0,1
1453980267793,27.475321678240743,8,12,8,2,12,1,0
1453980273824,27.47539148148148,11,14,11,1,11,0,1
1453980286794,27.475541597222225,6,8,6,2,8,0,0
1453980313567,27.475851469907404,7,12,7,2,12,0,0
1453980317536,27.475897407407405,6,8,6,2,8,0,0
1453980872614,27.482321921296297,13,7,7,1,13,0,0
1453980905840,27.48270648148148,5,2,5,2,2,1,0
1453980919174,27.482860810185187,11,5,11,2,5,1,0
1453980924573,27.48292329861111,14,3,3,1,14,1,0
1453980950481,27.483223159722225,14,13,14,1,14,0,1
1453980978580,27.48354837962963,6,11,11,1,6,0,0
1453980999771,27.483793645833334,5,9,9,2,9,1,1
1453984991740,27.52999699074074,8,1,1,1,8,0,0
1453985001762,27.530112986111114,3,7,3,2,7,0,0
1453985004299,27.530142349537037,8,12,12,1,8,0,0
1453985007226,27.53017622685185,14,1,1,2,1,0,1
1453985009453,27.530202002314816,5,9,5,2,9,1,0
1453985057756,27.530761064814815,7,14,7,2,14,1,0
1453985090025,27.53113454861111,4,10,4,1,4,0,1
1453985120920,27.53149212962963,4,3,4,1,4,0,1
1453985227705,27.532728067129632,8,11,8,1,8,1,1
1453985278670,27.533317939814815,11,10,10,2,10,0,1
1453985280793,27.533342511574073,4,6,4,1,4,0,1
1453985297519,27.533536099537034,8,1,8,1,8,0,1
1453985299450,27.533558449074075,11,3,11,1,11,0,1
1453985316779,27.533759016203703,12,12,12,1,12,1,1
1453985322914,27.53383002314815,10,12,12,2,12,0,1
1453985324872,27.533852685185185,12,5,12,1,12,0,1
1453985332972,27.533946435185186,5,1,5,1,5,1,1
1453985405929,27.53479084490741,9,10,9,2,10,0,0
1453985415810,27.534905208333335,6,3,6,1,6,0,1
1453985417793,27.534928159722224,13,9,9,1,13,0,0
1453985440445,27.535190335648146,9,7,7,1,9,1,0
1453985529627,27.53622253472222,13,2,13,1,13,1,1
1453985537150,27.53630960648148,14,9,14,1,14,0,1
1453985542797,27.536374965277776,3,13,13,1,3,0,0
1453985689458,27.538072430555555,9,6,6,1,9,1,0
1453985704604,27.53824773148148,2,5,5,1,2,0,0
1453985712068,27.53833412037037,14,1,1,1,14,0,0
1453985736894,27.53862145833333,13,4,4,1,13,0,0
1453985742241,27.538683344907408,13,4,4,1,13,0,0
1453985750815,27.538782581018516,13,7,13,1,13,0,1
1453987084479,27.55421850694444,9,10,10,1,9,1,0
1453987094784,27.55433777777778,6,2,2,2,2,0,1
1453987114217,27.554562696759263,13,6,6,1,13,0,0
1453987133840,27.554789814814814,7,14,14,2,14,0,1
1453987180988,27.55533550925926,2,1,2,1,2,0,1
1453987190151,27.5554415625,12,2,12,2,2,0,0
1453987198111,27.55553369212963,5,2,2,1,5,1,0
1453987201829,27.555576724537037,7,3,7,1,7,1,1
1453987238639,27.556002766203704,14,5,14,2,5,1,0
1453987298570,27.556696412037034,7,3,3,1,7,0,0
1453987307416,27.5567987962963,6,3,6,1,6,1,1
1453987319201,27.55693519675926,7,8,8,1,7,0,0
1453988392515,27.5693578125,12,12,12,1,12,0,1
1453988394576,27.569381666666665,14,7,7,1,14,1,0
1453988397685,27.569417650462963,3,3,3,2,3,1,1
1453988437748,27.569881342592595,9,4,4,1,9,0,0
1453988479885,27.57036903935185,11,14,11,1,11,0,1
1453988487999,27.570462951388887,8,13,13,2,13,1,1
1453988496242,27.57055835648148,10,1,1,1,10,1,0
1453988505596,27.570666620370368,7,12,12,1,7,1,0
1453988526467,27.570908182870372,10,11,11,1,10,1,0
1453988537446,27.57103525462963,8,13,8,2,13,1,0
1453988599435,27.57175271990741,8,12,12,1,8,1,0
1453988747550,27.573467013888887,8,7,7,1,8,0,0
1453988916798,27.575425902777777,2,14,2,1,2,1,1
1453989059620,27.577078935185188,12,11,12,1,12,1,1
