timestamp,days_from_20160101,stimchoice1,stimchoice2,stimchosen,correctidx,correct_stim,is_choice_color,chose_correct
1453803435847,25.428655636574074,12,6,6,1,12,1,0
1453803627785,25.430877141203705,3,10,3,1,3,0,1
1453803632030,25.430926273148145,13,14,13,1,13,1,1
1453803777558,25.432610625000002,11,5,11,1,11,1,1
1453805163460,25.448651157407408,13,14,14,1,13,1,0
1453806130670,25.459845717592593,2,7,7,1,2,0,0
1453806133099,25.459873831018516,13,14,13,2,14,1,0
1453806213262,25.46080164351852,5,11,11,1,5,1,0
1453806244518,25.46116340277778,13,14,13,1,13,1,1
1453806640272,25.465743888888888,7,1,1,1,7,1,0
1453806713422,25.466590532407405,2,8,2,1,2,1,1
1453806831894,25.46796173611111,13,2,13,1,13,0,1
1453806834073,25.467986956018517,3,5,5,2,5,0,1
1453806873886,25.46844775462963,9,3,3,1,9,1,0
1453807361993,25.4740971412037,1,2,2,1,1,0,0
1453807518100,25.475903935185187,1,7,1,2,7,1,0
1453807523737,25.475969178240742,5,11,5,1,5,1,1
1453807593725,25.476779224537037,1,12,12,1,1,0,0
1453807597724,25.476825509259257,13,14,13,2,14,1,0
1453807814421,25.47933357638889,12,6,6,1,12,1,0
1453808389996,25.48599532407407,4,10,4,1,4,1,1
1453808449421,25.486683113425926,4,10,4,1,4,1,1
1453808460774,25.48681451388889,6,12,12,1,6,1,0
1453808495972,25.48722189814815,9,3,3,1,9,1,0
1453808511794,25.48740502314815,6,2,2,1,6,0,0
1453808523065,25.487535474537037,13,5,13,1,13,0,1
1453808597709,25.48839940972222,14,7,7,2,7,0,1
1453808854956,25.491376805555554,7,1,1,1,7,1,0
1453808970645,25.492715798611112,5,11,11,1,5,1,0
1453809021227,25.493301238425925,5,11,5,1,5,1,1
1453809040995,25.493530034722223,7,6,6,1,7,0,0
1453809082084,25.49400560185185,11,13,11,1,11,0,1
1453809094701,25.494151631944444,9,3,3,2,3,1,1
1453809221071,25.495614247685186,12,6,6,2,6,1,1
1453809270463,25.49618591435185,6,3,6,1,6,0,1
1453809280520,25.496302314814816,12,6,6,1,12,1,0
1453810081133,25.505568668981482,13,14,14,1,13,1,0
1453810130906,25.50614474537037,9,3,3,1,9,1,0
1453810348695,25.508665451388886,3,9,9,1,3,1,0
1453810354304,25.50873037037037,2,8,8,2,8,1,1
1453811650271,25.523729988425927,10,4,4,1,10,1,0
1453811653597,25.523768483796296,8,2,2,1,8,1,0
1453811741984,25.524791481481483,14,5,5,1,14,0,0
1453811796921,25.52542732638889,1,7,1,1,1,1,1
1453812004484,25.52782967592593,4,10,10,1,4,1,0
1453812306236,25.531322175925926,9,4,9,1,9,0,1
1453813030281,25.539702326388888,13,14,14,2,14,1,1
1453813298191,25.542803136574076,7,1,7,1,7,1,1
1453813439272,25.544436018518518,13,14,13,1,13,1,1
1453813531490,25.545503356481483,5,11,11,1,5,1,0
1453813624593,25.5465809375,1,7,7,1,1,1,0
1453813692085,25.547362094907406,2,8,8,2,8,1,1
1453813957307,25.55043179398148,6,10,6,1,6,0,1
1453814680662,25.558803958333332,3,9,3,1,3,1,1
1453815358840,25.566653240740738,11,14,14,1,11,0,0
1453815409630,25.567241087962962,14,13,14,1,14,1,1
1453815626099,25.569746516203704,13,14,14,1,13,1,0
1453815920964,25.573159305555556,7,1,7,1,7,1,1
1453815925992,25.573217500000002,11,5,5,1,11,1,0
1453817202124,25.587987546296294,4,10,10,1,4,1,0
1453817284259,25.588938182870372,7,1,7,1,7,1,1
1453817311848,25.589257500000002,10,6,10,2,6,0,0
1453817377857,25.590021493055552,6,10,6,1,6,0,1
1453817383416,25.590085833333337,5,11,11,1,5,1,0
1453817391059,25.59017429398148,9,3,9,1,9,1,1
1453817618708,25.592809120370372,14,1,14,1,14,0,1
1453817747190,25.594296180555556,13,14,14,2,14,1,1
1453817763391,25.59448369212963,3,10,10,1,3,0,0
1453817902699,25.596096053240743,8,7,8,1,8,0,1
1453817906237,25.596137002314816,8,2,8,1,8,1,1
1453817915361,25.596242604166665,12,6,12,1,12,1,1
1453817975504,25.596938703703707,13,14,14,1,13,1,0
1453818945816,25.608169166666666,1,7,7,1,1,1,0
1453819166901,25.610728020833335,8,2,2,1,8,1,0
1453819176822,25.610842847222223,10,4,10,1,10,1,1
1453819276932,25.612001527777778,14,13,13,1,14,1,0
1453819564924,25.61533476851852,13,14,13,1,13,1,1
1453819926493,25.619519594907405,3,9,3,2,9,1,0
1453820044893,25.62088996527778,9,1,9,1,9,0,1
1453820243706,25.623191041666665,9,3,3,1,9,1,0
1453820261332,25.623395046296295,5,11,5,1,5,1,1
1453820358662,25.624521550925927,13,8,13,1,13,0,1
1453820849875,25.630206886574076,5,6,6,1,5,0,0
1453821353030,25.636030439814814,2,6,2,1,2,0,1
1453821357692,25.636084398148146,4,10,10,1,4,1,0
1453821363263,25.636148877314813,1,5,1,1,1,0,1
1453821377235,25.636310590277777,7,1,7,1,7,1,1
1453822129775,25.64502054398148,14,13,13,2,13,1,1
1453822167414,25.645456180555556,5,11,5,1,5,1,1
1453822170104,25.64548731481481,3,9,3,1,3,1,1
1453822197179,25.64580068287037,4,10,4,1,4,1,1
1453822199629,25.645829039351852,13,2,13,1,13,0,1
1453822222498,25.646093726851852,7,1,7,1,7,1,1
1453822397905,25.64812390046296,10,9,9,1,10,0,0
1453822516617,25.649497881944445,8,5,5,1,8,0,0
1453822519145,25.649527141203706,2,8,2,1,2,1,1
1453822807241,25.652861585648147,1,7,7,2,7,1,1
1453822813706,25.652936412037036,1,7,1,1,1,1,1
1454924308471,38.40171841435185,7,5,7,2,5,0,0
1454924321729,38.401871863425924,4,10,10,2,10,1,1
1454924647884,38.405646805555556,12,11,12,2,11,0,0
1454924910346,38.408684560185186,10,8,10,1,10,0,1
1454924913191,38.40871748842593,11,5,11,2,5,1,0
1454925645207,38.41718989583333,1,7,7,1,1,1,0
1454928616513,38.45158001157407,12,6,12,1,12,1,1
1454928663625,38.452125289351855,8,2,2,2,2,1,1
1454932131552,38.492263333333334,11,4,4,2,4,0,1
1454932917573,38.50136079861111,4,13,4,1,4,0,1
1454932985240,38.50214398148148,10,4,4,2,4,1,1
1454933039878,38.50277636574074,10,13,13,1,10,0,0
1454933193427,38.50455355324074,4,10,10,2,10,1,1
1454935028752,38.52579574074074,11,4,4,1,11,0,0
1454935096123,38.52657549768519,3,9,9,2,9,1,1
1454935277141,38.52867061342592,3,9,3,1,3,1,1
1454935299648,38.52893111111111,9,4,9,2,4,0,0
1454943832498,38.62769094907408,5,11,5,1,5,1,1
1454943924664,38.628757685185185,4,10,4,1,4,1,1
1454944270897,38.63276501157407,9,13,9,2,13,0,0
1454944673517,38.63742496527778,13,14,14,2,14,1,1
1454945475384,38.646705833333336,14,13,14,2,13,1,0
1454946085191,38.65376378472222,13,14,14,2,14,1,1
1455010964381,39.40468033564815,9,3,9,2,3,1,0
1455011014117,39.405255983796295,2,8,8,2,8,1,1
1455011073088,39.40593851851852,14,13,13,2,13,1,1
1455011140457,39.40671825231482,14,13,14,2,13,1,0
1455011184587,39.4072290162037,13,14,13,1,13,1,1
1455011278411,39.40831494212963,12,6,12,2,6,1,0
1455011327363,39.4088815162037,7,1,1,2,1,1,1
1455011357183,39.409226655092596,2,8,2,1,2,1,1
1455011381920,39.409512962962964,4,10,4,2,10,1,0
1455012016260,39.41685486111111,14,2,14,1,14,0,1
1455012190009,39.41886584490741,8,2,8,1,8,1,1
1455012292832,39.42005592592592,9,3,9,1,9,1,1
1455012301549,39.42015681712963,11,5,5,2,5,1,1
1455012375601,39.42101390046296,4,11,11,2,11,0,1
1455012382858,39.42109789351852,2,8,8,2,8,1,1
1455012388598,39.4211643287037,2,8,2,2,8,1,0
1455012446721,39.42183704861111,2,8,8,2,8,1,1
1455012748473,39.42532954861112,12,11,12,2,11,0,0
1455012759550,39.425457754629626,3,9,9,2,9,1,1
1455016589035,39.469780497685186,13,14,14,1,13,1,0
1455016725999,39.47136572916666,13,10,13,1,13,0,1
1455016818597,39.47243746527778,1,7,7,2,7,1,1
1455016884997,39.4732059837963,3,9,9,2,9,1,1
1455016887873,39.47323927083333,5,11,11,2,11,1,1
1455016945091,39.4739015162037,1,14,14,1,1,0,0
1455016950187,39.473960497685184,12,4,4,1,12,0,0
1455017074466,39.475398912037036,11,5,11,1,11,1,1
1455017078729,39.47544825231481,1,7,7,2,7,1,1
1455017081436,39.47547958333334,9,3,9,1,9,1,1
1455017133531,39.476082534722224,9,13,9,2,13,0,0
1455017270803,39.47767133101852,8,11,11,1,8,0,0
1455017369494,39.47881358796296,8,2,8,1,8,1,1
1455017472761,39.48000880787037,5,11,11,2,11,1,1
1455017494931,39.48026540509259,4,14,4,1,4,0,1
1455017956880,39.485612037037036,6,12,6,1,6,1,1
1455018019768,39.48633990740741,2,11,2,1,2,0,1
1455018174252,39.48812791666666,12,6,6,1,12,1,0
1455018205654,39.48849136574074,7,12,12,1,7,0,0
1455018239781,39.48888635416667,12,6,6,1,12,1,0
1455018272707,39.48926744212963,5,11,5,1,5,1,1
1455018328605,39.489914409722225,10,4,10,1,10,1,1
1455019510293,39.503591354166666,4,13,13,1,4,0,0
1455019513481,39.50362825231482,14,13,13,1,14,1,0
1455019560909,39.5041771875,5,11,11,1,5,1,0
1455020567160,39.51582361111111,3,9,3,1,3,1,1
1455021232479,39.523524062499995,13,12,12,1,13,0,0
1455021245542,39.52367525462963,14,13,14,1,14,1,1
1455022196127,39.534677395833334,8,2,2,1,8,1,0
1455022245798,39.535252291666666,6,12,12,1,6,1,0
1455022331474,39.53624391203704,14,13,14,1,14,1,1
1455023749782,39.55265951388889,7,1,1,1,7,1,0
1455024159563,39.557402349537035,8,2,8,1,8,1,1
1455024161642,39.55742641203704,7,1,7,1,7,1,1
1455024184114,39.55768650462963,4,5,5,1,4,0,0
1455024214116,39.55803375,6,2,2,1,6,0,0
1455024234207,39.55826628472222,14,13,14,1,14,1,1
1455024288347,39.55889290509259,2,8,8,2,8,1,1
1455024300466,39.5590331712963,2,4,4,1,2,0,0
1455024307079,39.559109710648144,13,8,8,2,8,0,1
1455024314980,39.55920115740741,13,14,14,1,13,1,0
1455024544890,39.56186215277778,14,13,13,1,14,1,0
1455024627579,39.56281920138889,10,4,10,1,10,1,1
1455024636215,39.562919155092594,1,7,7,1,1,1,0
1455024730885,39.564014872685185,7,1,1,1,7,1,0
1455024958493,39.56664922453704,12,6,12,1,12,1,1
1455024990572,39.56702050925926,4,13,13,2,13,0,1
1455025046138,39.567663634259254,12,6,6,2,6,1,1
1455025155196,39.56892587962963,3,8,8,2,8,0,1
1455025559651,39.57360707175926,7,1,7,1,7,1,1
1455025797922,39.57636483796296,4,10,10,1,4,1,0
1455025811039,39.57651665509259,12,13,13,2,13,0,1
1455025983532,39.578513101851854,13,14,14,1,13,1,0
1455027286935,39.593598784722225,4,10,4,1,4,1,1
1455027482304,39.59586,1,7,1,1,1,1,1
1455027484735,39.595888136574075,13,11,13,2,11,0,0
1455027488674,39.595933726851854,10,4,10,1,10,1,1
1455027558636,39.59674347222222,14,13,13,1,14,1,0
1455027585208,39.59705101851852,3,9,3,1,3,1,1
1455027611543,39.59735582175926,12,5,5,1,12,0,0
1455027615686,39.59740377314815,2,6,6,1,2,0,0
1455027772723,39.59922133101852,2,4,4,1,2,0,0
1455027775953,39.59925871527778,13,14,14,1,13,1,0
1455027778951,39.59929341435185,5,11,11,2,11,1,1
1455027837752,39.59997398148148,9,3,9,1,9,1,1
1455027942130,39.60118206018518,4,10,10,1,4,1,0
1455027945912,39.60122583333333,1,7,1,1,1,1,1
1455027955070,39.6013318287037,10,4,10,1,10,1,1
1455028360661,39.60602616898148,6,12,6,1,6,1,1
1455028368121,39.606112511574075,13,14,13,1,13,1,1
1455028401323,39.60649679398148,2,8,2,1,2,1,1
1455028447199,39.60702776620371,9,3,9,2,3,1,0
1455028454922,39.607117152777775,3,7,7,1,3,0,0
1455028476970,39.607372337962964,8,2,8,1,8,1,1
1455028620591,39.60903461805555,9,3,3,1,9,1,0
1455028638048,39.60923666666667,9,3,3,1,9,1,0
1455028643501,39.60929978009259,12,5,5,2,5,0,1
1455028658781,39.609476631944446,6,12,12,2,12,1,1
1455029020972,39.61366865740741,3,9,3,1,3,1,1
1455029255771,39.616386238425925,14,12,14,1,14,0,1
1455029263267,39.616472997685186,5,11,11,1,5,1,0
1455029663385,39.621103993055556,8,2,8,1,8,1,1
1455029685505,39.621360011574076,13,14,13,1,13,1,1
1455029688190,39.62139108796296,10,4,4,1,10,1,0
1455029767147,39.62230494212963,11,1,11,1,11,0,1
1455029817901,39.622892372685186,8,2,2,1,8,1,0
1455029874186,39.62354381944445,13,11,11,2,11,0,1
1455029876646,39.62357229166667,14,12,14,2,12,0,0
1455030433994,39.6300230787037,11,5,11,2,5,1,0
1455030467301,39.63040857638889,2,12,12,2,12,0,1
1455030751712,39.63370037037037,9,3,9,1,9,1,1
1455030754033,39.63372723379629,12,8,8,1,12,0,0
1455030761046,39.63380840277778,10,4,10,1,10,1,1
1455030823772,39.63453439814815,11,12,12,2,12,0,1
1455030837925,39.63469820601852,7,1,7,2,1,1,0
1455031521625,39.64261140046296,10,11,11,1,10,0,0
1455031534898,39.64276502314815,5,2,5,1,5,0,1
1455031852310,39.64643877314815,5,11,5,1,5,1,1
1455031898596,39.64697449074074,13,14,13,1,13,1,1
1455031913859,39.647151145833334,8,2,8,1,8,1,1
1455032360057,39.65231547453704,9,3,9,1,9,1,1
1455032389952,39.65266148148148,12,6,12,1,12,1,1
1455032541673,39.654417511574074,3,9,3,1,3,1,1
1455032727917,39.65657311342593,13,14,13,1,13,1,1
1455032768999,39.657048599537035,3,9,3,1,3,1,1
1457519617787,68.44002068287037,1,13,1,1,1,0,1
1457519940786,68.44375909722223,4,3,3,2,3,0,1
1457519956357,68.44393931712963,1,7,1,2,7,1,0
1457520557765,68.45090005787037,13,4,13,1,13,0,1
1457520622104,68.45164472222223,7,1,1,1,7,1,0
1457520640733,68.45186033564815,10,5,10,2,5,0,0
1457520647860,68.45194282407408,7,1,7,1,7,1,1
1457520818913,68.45392260416666,8,11,8,1,8,0,1
1457520825386,68.45399752314815,4,10,10,2,10,1,1
1457520832717,68.45408237268519,4,10,10,2,10,1,1
1457520892320,68.45477222222223,4,7,4,2,7,0,0
1457520896906,68.45482530092593,9,3,9,1,9,1,1
1457520903945,68.45490677083333,12,1,12,2,1,0,0
1457520986116,68.45585782407407,12,6,6,2,6,1,1
1457520995293,68.45596403935184,12,6,6,1,12,1,0
1457521000197,68.4560207986111,6,11,11,2,11,0,1
1457521190851,68.45822744212963,8,2,8,1,8,1,1
1457521279738,68.45925622685185,1,7,7,2,7,1,1
1457521330036,68.45983837962963,7,1,1,2,1,1,1
1457521336921,68.45991806712964,8,13,13,1,8,0,0
1457521832238,68.46565090277778,8,2,8,1,8,1,1
1457522017732,68.46779782407407,11,5,5,1,11,1,0
1457522451484,68.47281810185186,13,14,13,1,13,1,1
1457523546480,68.48549166666668,10,4,10,1,10,1,1
1457523556808,68.48561120370371,2,13,13,2,13,0,1
1457523769131,68.48806864583334,14,13,14,1,14,1,1
1457523847860,68.48897986111112,5,11,5,1,5,1,1
1457524099921,68.4918972337963,7,1,7,1,7,1,1
1457524113702,68.49205673611111,7,6,6,1,7,0,0
1457524233981,68.49344885416666,8,11,8,2,11,0,0
1457524253145,68.49367065972221,8,2,8,1,8,1,1
1457524317360,68.49441388888889,12,4,4,2,4,0,1
1457524372442,68.49505141203703,11,5,5,1,11,1,0
1457524391095,68.49526730324074,12,6,6,1,12,1,0
1457524395283,68.49531577546296,9,3,3,1,9,1,0
1457525428491,68.5072742013889,5,9,5,1,5,0,1
1457525468872,68.50774157407407,12,6,6,1,12,1,0
1457525561176,68.50880990740741,1,7,1,1,1,1,1
1457525674850,68.5101255787037,4,10,4,2,10,1,0
1457525695147,68.51036049768518,10,4,10,1,10,1,1
1457525736035,68.51083373842593,1,7,7,2,7,1,1
1457525859008,68.51225703703705,4,10,10,1,4,1,0
1457525865894,68.51233673611111,13,14,13,1,13,1,1
1457525921280,68.51297777777778,7,13,7,2,13,0,0
1457525933407,68.51311813657406,3,7,3,1,3,0,1
1457526032559,68.51426572916667,12,6,12,1,12,1,1
1457526465346,68.51927483796297,1,7,1,1,1,1,1
1457526657641,68.52150047453704,2,4,4,2,4,0,1
1457526670024,68.5216437962963,6,2,6,1,6,0,1
1457526862124,68.52386717592593,10,4,4,1,10,1,0
1457527198740,68.52776319444445,11,5,11,1,11,1,1
1457527441164,68.53056902777777,7,1,7,2,1,1,0
1457527736081,68.53398241898148,8,2,8,1,8,1,1
1457527745907,68.53409614583333,14,3,3,1,14,0,0
1457528008385,68.53713408564815,5,11,11,1,5,1,0
1457528011341,68.5371682986111,7,1,7,1,7,1,1
1457528080715,68.53797123842592,5,11,5,1,5,1,1
1457528179216,68.5391112962963,12,6,12,1,12,1,1
1457528485558,68.5426569212963,11,7,7,2,7,0,1
1457528652236,68.54458606481481,10,4,10,1,10,1,1
1457528663526,68.54471673611111,5,11,5,1,5,1,1
1457528798990,68.54628460648148,8,2,2,1,8,1,0
1457529142130,68.55025613425926,2,10,2,1,2,0,1
1457529258088,68.55159824074074,4,7,7,1,4,0,0
1457529426261,68.5535446875,7,8,7,1,7,0,1
1457529570772,68.55521726851852,2,8,8,1,2,1,0
1457529853681,68.55849167824074,11,9,11,1,11,0,1
1457530264679,68.56324859953703,13,14,13,1,13,1,1
1457530463058,68.56554465277777,14,13,14,1,14,1,1
1457531276549,68.57496005787037,6,12,12,2,12,1,1
1457531383166,68.57619405092593,11,5,5,1,11,1,0
1457531915871,68.58235961805556,11,2,2,1,11,0,0
1457533220822,68.59746321759259,9,3,9,1,9,1,1
1457533553903,68.60131832175927,6,12,6,2,12,1,0
1457533824146,68.60444613425926,6,2,2,1,6,0,0
1457533826833,68.60447723379629,7,8,8,1,7,0,0
1457533872640,68.6050074074074,3,9,3,2,9,1,0
1457533877575,68.60506452546296,7,1,1,1,7,1,0
1457533908974,68.60542793981482,1,8,1,1,1,0,1
1457533924913,68.60561241898148,14,13,14,1,14,1,1
1457533927114,68.60563789351852,7,8,7,1,7,0,1
1457534128387,68.60796744212963,2,8,8,1,2,1,0
1457534206729,68.60887417824074,14,13,14,1,14,1,1
1457534611128,68.61355472222222,5,12,12,1,5,0,0
1457534717064,68.61478083333334,4,8,8,2,8,0,1
1457535629519,68.6253416550926,1,7,1,1,1,1,1
1457535737255,68.62658859953703,14,13,13,1,14,1,0
1457535745143,68.62667989583333,2,7,7,2,7,0,1
1457535808672,68.62741518518519,13,14,13,1,13,1,1
1457535956688,68.62912833333334,8,2,2,1,8,1,0
1457535959376,68.62915944444444,2,10,10,2,10,0,1
1457536085269,68.63061653935186,12,6,12,2,6,1,0
1457536574214,68.636275625,7,11,7,1,7,0,1
1457536686617,68.63757658564815,12,5,12,1,12,0,1
1457536688768,68.63760148148148,9,3,9,1,9,1,1
1457536866364,68.63965699074075,3,9,3,2,9,1,0
1457537147121,68.64290649305556,3,2,2,1,3,0,0
1457537232215,68.64389137731482,11,5,5,1,11,1,0
1457537893096,68.65154046296296,7,9,9,1,7,0,0
1457538299252,68.6562413425926,9,12,12,1,9,0,0
1457538409507,68.65751744212963,13,14,13,1,13,1,1
1457538413806,68.65756719907407,9,3,9,1,9,1,1
1457538418001,68.65761575231481,10,4,4,1,10,1,0
1457538445545,68.65793454861111,1,7,7,1,1,1,0
1457538458897,68.65808908564814,6,12,12,2,12,1,1
1457538566227,68.65933133101852,2,8,2,1,2,1,1
1457538716112,68.66106611111111,11,5,5,1,11,1,0
1457538731449,68.66124362268519,14,11,14,1,14,0,1
1457539843938,68.67411965277778,12,6,6,1,12,1,0
1457539927023,68.67508128472222,6,12,12,2,12,1,1
1457539941354,68.67524715277779,10,5,5,1,10,0,0
1457540078899,68.6768391087963,5,11,5,1,5,1,1
1457540176668,68.67797069444444,14,13,14,1,14,1,1
1457540299549,68.67939292824073,8,5,5,1,8,0,0
1457540444630,68.68107210648148,6,12,12,2,12,1,1
1457540456867,68.68121373842592,10,1,10,1,10,0,1
1457602691188,69.40151837962964,3,13,3,1,3,0,1
1457602955166,69.40457368055556,12,5,12,1,12,0,1
1457602965190,69.40468969907408,4,10,4,1,4,1,1
1457602969373,69.40473811342592,10,4,10,1,10,1,1
1457603013403,69.40524771990741,14,13,14,1,14,1,1
1457603071701,69.40592246527778,6,12,6,1,6,1,1
1457603129507,69.4065915162037,5,3,3,1,5,0,0
1457603239295,69.40786221064815,9,3,3,1,9,1,0
1457603241668,69.40788967592592,13,14,13,2,14,1,0
1457603321452,69.40881310185185,10,4,4,2,4,1,1
1457603326185,69.40886788194445,5,14,5,2,14,0,0
1457603408050,69.40981539351851,13,14,13,1,13,1,1
1457603479534,69.41064275462963,13,14,13,1,13,1,1
1457603562178,69.41159928240741,3,4,4,1,3,0,0
1457603608390,69.41213414351851,11,7,11,1,11,0,1
1457603653253,69.4126533912037,6,12,12,1,6,1,0
1457603805809,69.41441908564815,2,5,2,1,2,0,1
1457604256123,69.41963105324074,3,9,9,1,3,1,0
1457604333066,69.42052159722222,14,13,13,1,14,1,0
1457604437963,69.42173568287038,6,12,6,1,6,1,1
1457604446629,69.4218359837963,13,14,13,2,14,1,0
1457604669592,69.42441657407407,10,4,10,1,10,1,1
1457607361004,69.45556717592592,6,7,6,1,6,0,1
